mtime,BL,BM,BQ,BU,CO,DS,DW,EP,F,FQ,FT,GP,HI,HL,HP,HY,IO,IP,J,JO,K,KL,LU,NO,NQ,NR,NS,OQ,OY,PQ,QT,QU,RS,SZ,XY
2021-11-16T10:05,5040999,4463292,5352697,2583212,3362953,3853029,3095161,2773892,3769654,3435811,4167079,3713122,3965676,4291715,2116742,2932288,2509778,2329377,4242650,3960282,3175517,3859048,6059284,3144005,4199351,3444912,2997441,5148480,3681302,5376644,3575505,3023190,3349622,3319522,4197335
2021-11-16T10:10,4678418,3654963,4187041,3588004,4328743,2975681,3564010,2783166,3716300,3546772,2953659,3409392,2992404,2109612,2658747,3705078,3428290,3616306,4701023,2892489,4846790,4172384,4045521,5230139,3251058,3603616,2809967,5626263,4674335,3447613,4222594,3380773,2002476,3105211,4388842
2021-11-16T10:15,3543765,4615541,4205891,3301159,3240822,4195406,2234769,3177975,2753653,3023791,3933014,3769325,2847380,5036929,2729269,3371266,4117266,4022770,3314446,2558389,4129757,2484685,3305218,4130926,4117326,3614319,2927980,3332797,2601289,4207265,3810299,3034621,3295766,5361583,4311192
2021-11-16T10:20,2628016,4303197,4270665,2667065,2661061,3142446,3783546,4052089,3572584,3327939,4200219,3324189,3681227,3116271,3522143,2437771,3636214,3577197,2710591,3925749,4497159,3505629,2331865,3661803,3376521,2300277,4377443,4671650,3359248,3746006,4120662,3971153,2509833,2354933,4113554
2021-11-16T10:25,2027800,3451596,4183773,3265384,3759829,2951427,3067385,3145665,2602165,2494952,3810447,3809105,3637170,3353678,1977047,2555309,2181899,5493227,4557343,3511901,3586338,5233918,3425902,3030609,2423561,4630988,2878273,2313885,4864040,4129637,2657809,3546057,2844312,2621967,3755904
2021-11-16T10:30,2983063,4265353,2795149,2301692,5000064,3214325,5129340,4209042,2477276,4642602,3950324,3391907,4257152,5336102,3167349,3066389,4301113,3427587,4965245,2915209,4406651,4701263,3816189,3994961,4976309,2988497,5058138,3516894,4541226,2639286,2344069,3243785,3134904,4984026,3927819
2021-11-16T10:35,2580556,3570416,4570541,3292019,4123433,4057106,3767215,2071151,2319635,2887511,4533744,3521967,3946887,3156399,2893364,3604386,3215622,2961402,4447206,3317956,2882719,2874083,4495535,4220756,3431328,2802377,3063623,3090410,5807162,2533982,3754476,3923774,2894920,2964335,4777287
2021-11-16T10:40,3768679,3675664,4221476,3018588,3314921,3087341,2914561,3740720,4331183,2342164,3750459,3840912,4576452,3103560,2112240,2761505,3577520,3359191,3099485,2511662,3696722,3357062,2971054,4100127,3082340,3727105,3807035,5401445,3522115,3760162,2257724,3470152,2808504,3625158,3068823
2021-11-16T10:45,2842841,4890164,3012083,4277490,3168970,4196362,2988209,4034290,3845637,3558923,3683440,4375988,2896896,4167755,3388969,2769905,4320680,3132102,3414064,3347941,3756209,3276775,3954890,3341948,3729477,3674642,3331997,4206459,3419031,4302842,3145662,3551334,2674927,2643116,3812630
2021-11-16T10:50,3563313,3718152,4613020,2531208,3903964,2996578,3920818,2838710,3368169,3866106,4369983,3181638,3424646,3183437,3418523,3951962,3493176,3385861,3436304,2302352,3763090,3031483,3865540,3741809,4058995,4524352,2995269,3460232,3872808,4086317,3248038,2245382,3741742,5510160,5146371
2021-11-16T10:55,3598304,3687535,3422009,3388244,4489615,2725309,3322427,2715025,3744834,3783594,4687643,2227706,2890511,4570977,2451392,2901497,2896490,4494201,3473985,2170025,3271410,3368084,3483421,4987066,3383295,3857342,3038324,4390595,3500758,3675264,4500559,3397878,4101055,4126129,4787824
2021-11-16T11:00,3804494,4984990,3934933,3054787,4215038,3285469,3253476,3345467,2724137,3871425,2855448,4332751,3922468,3315657,2288580,2559066,3967928,4302548,3949801,2482884,4624977,2782154,3002536,3501516,4007090,5010397,3663604,4554932,5235799,3787455,4088448,1724988,2968421,4105567,3835724
2021-11-16T11:05,3149568,4416743,4357685,3038246,3149673,2594060,4208430,2509159,2901476,3638054,2526158,5191741,5697446,3954732,2747852,2297981,2455204,3743510,3628021,3564006,2718908,3557565,4014277,3279165,3484577,3832215,3610083,3570882,3558634,2655263,4255742,3974715,2011461,3150265,4454119
2021-11-16T11:10,3944256,4180576,3111932,4545400,2301128,2444354,3207461,2212438,2957897,3295999,3556028,2808162,3380405,2839196,3424102,2361091,2608190,3380312,3364709,2744809,5236336,4728162,3759506,4175873,3441886,5016076,2057493,2775687,3610351,3108040,2719847,3711388,2660779,3464280,3897105
2021-11-16T11:15,5310590,3431415,4208139,3738685,3756486,2336961,3833684,2711046,2514039,3154727,3649458,2577001,3979323,4389324,2885328,3598318,3068422,3482610,3617684,3029939,5597676,3512878,3928366,4206757,4089871,5316287,3187223,4211325,5180862,3969774,4169627,2835745,3584946,3184955,3440772
2021-11-16T11:20,2211677,3904899,3301753,3284402,5094625,3701820,4312393,3988148,2679543,3386931,2964250,3268336,3676416,3824172,2350012,2951858,2616874,3709225,5121997,3591462,2841121,3705816,3438300,4863336,2163134,2826685,4888100,4818279,3290666,4722681,3750004,3807031,2926818,3566317,3882286
2021-11-16T11:25,3536326,3628042,4473206,2526116,3247997,4280845,2989094,4280869,3502172,3532590,3539470,4926623,3999583,2884925,3887470,2617148,2290795,4337149,4943401,2492005,4896334,5139921,3106970,4009957,2787828,4777248,4532644,4445033,3742111,3148899,4264635,3634690,2667047,3547990,4318761
2021-11-16T11:30,2362243,4686650,4222267,3531289,3073748,4488582,3942636,4268040,2363877,2483264,4664353,3054615,3869664,3200209,2138149,3253152,2198638,3569677,5012464,3683354,4409186,4897079,3146462,4130306,2840832,4247893,3021935,2890902,3258217,3848034,3777654,1903282,2570456,4453923,5450215
2021-11-16T11:35,4760973,3985235,4019634,3572898,4977411,2254148,3462896,2751294,3135194,5047066,2537275,2658690,4026326,3009622,2612654,3097155,3957920,3875326,4308491,2985154,4423701,3235685,2438371,3770586,3472532,4330744,2834809,3377210,4168816,1928198,3315826,1556025,2753160,3039386,3780740
2021-11-16T11:40,5020889,2991056,5056260,3160643,5215460,4434874,3187244,3740555,3597650,3083803,4539597,3759889,3778142,3385571,2803534,2761724,2890481,3228559,3238795,3326200,3806528,3349785,2796302,3320455,3876766,4799631,3557053,2816232,3707042,4032045,3379338,3887469,2050017,3204235,3426224
2021-11-16T11:45,3981848,3873661,3726289,2911885,1851157,2372623,3243770,2567386,3730872,3310276,2747011,4585772,3780875,4121756,2341672,3200362,4864020,3236849,3755989,3858687,4938380,3523418,4925525,3504493,3878100,4545983,3589741,3951288,2946824,2865265,2265100,3879257,4129387,2131649,4492106
2021-11-16T11:50,3412525,3696627,4177366,3236173,4037788,2815312,3731481,3448213,2307491,3169349,2812882,2582311,4769115,2566176,2609289,2837104,4495256,3286526,3630436,2531814,3262143,2845467,3624977,5758988,4271687,3176027,3595115,3647772,4833612,3107598,4224376,3018237,3688626,3254328,2910210
2021-11-16T11:55,3821891,4039352,4444597,2470786,4566707,2416298,3170288,3898283,3209481,3416631,2732151,5189181,4178620,4399303,3832938,4219037,4732656,3769674,4090504,2902327,5317319,4086536,3079522,2523096,3721455,3490211,3041409,3850665,4464243,3293385,3315576,2854119,4407241,2931808,4716366
2021-11-16T12:00,3767828,4833652,4427492,3185224,3562500,3323725,3861747,4163214,2339466,4206595,4429062,2857403,2812673,3611731,2802673,2541010,4450822,2607530,3742704,2632520,3160494,4562360,3437879,3019110,3422059,4167208,3246913,3933371,3028405,4263574,5516988,4002580,4284451,3384947,4266409
2021-11-16T12:05,4195310,4515766,3209517,2255489,4199418,3460405,5587201,3808478,3454727,3097917,3219790,4159770,5428071,3622175,2425371,4123815,3154617,4836051,3269952,2686220,2041971,3895134,3793108,3966753,1952502,2879202,2761786,3626139,3337949,4055728,5942904,3862345,3766250,3893731,4259345
2021-11-16T12:10,4872943,4459249,5745986,3109988,3823982,4422180,3580987,2564408,3909640,3167873,3525974,3596856,3935484,2424315,3080123,2571747,4844351,3168336,3004212,3887680,3952318,4444097,4386871,4554237,4204572,3518302,4548222,4498570,3884643,3020243,5877964,5364017,3291405,2508019,3735643
2021-11-16T12:15,5160618,4557636,3105740,4591036,3081608,3721863,3135799,3934147,3313284,3095385,4052271,2537829,3518403,3405699,2665378,3584474,4926491,3842332,3810534,3754284,3645160,3025438,3710638,4672970,2600563,3138435,4322265,4695883,3026990,3397141,4775920,3374082,3316021,3441006,3344830
2021-11-16T12:20,2979441,4190850,3922931,2434531,4430046,3584671,3317303,2980687,3242416,1989750,3227471,2186350,3706091,4009473,3749735,3007551,4341858,3618406,3556093,3620570,4019520,4507709,4913315,3988215,3563729,4486741,3021740,3776365,2737303,3944240,2284776,1940693,4039496,3405952,3913220
2021-11-16T12:25,3133359,3602129,3200265,2709521,3978039,2913064,2679553,3026994,3428039,2946151,5437796,3923854,3520812,3480458,2743774,2766874,3321310,3971818,2748229,3455450,4221042,2996464,3053899,3934670,5109967,7182823,2866041,4340922,3350025,3576862,2574229,3610269,4489030,3929899,5299115
2021-11-16T12:30,4325235,4041037,3689622,1946151,4534483,3463814,3102596,3316389,2787586,3163702,4664066,4778756,4062942,3287378,2883671,2543037,3347759,4601367,2975218,3055830,4070843,2037021,2888511,4077453,4082330,4703420,3078295,3389827,4220942,5114837,3813782,3587946,2910815,3803536,5150661
2021-11-16T12:35,3368159,3378524,4940112,2542327,3321944,4719914,3078826,3523905,4073399,3355449,3252313,2916323,5097626,3194118,2700294,3018245,3591349,5427486,4224216,2141185,4365960,2980393,4218749,4546372,4678012,4184030,4061785,3982264,4066279,3024541,5958213,3045129,2647545,2664841,3898027
2021-11-16T12:40,4912196,3607134,3537414,1540724,4315336,4078263,3082540,2987043,3978980,3270879,3926045,3692282,5363667,1548818,2129313,3867125,3324354,4771291,4423186,2823132,3588523,2947900,3276314,5204550,4386458,4066808,4074384,3726454,2948998,2725055,4738052,4310445,3544172,4114643,4239151
2021-11-16T12:45,4073843,3875220,3847762,2146081,2783089,2551727,2870546,3662329,3196927,2557114,2779334,3318683,3505795,3293150,1657889,2719960,1945961,3745762,3443924,4189654,3515871,4179948,2803871,4002885,3655571,3137395,3145937,3480821,3681578,3190850,3892443,3083041,2689725,4683350,5541799
2021-11-16T12:50,3699015,4238247,3902044,3617610,3878048,2949741,2958020,2808873,3766717,3757612,3844436,3763732,6028290,3469014,3545777,1864540,3539109,4755054,4371643,4177646,4609649,3892489,5093281,3383156,4538593,4232631,2851029,4171430,3754978,2674676,4108817,3092990,4336540,3204674,4404695
2021-11-16T12:55,3459530,4819567,3712885,1958713,5150884,3560218,3949635,2341900,3799716,4324274,3425986,3327009,4244352,5341054,2428532,3813610,2897208,3116339,3743751,2923692,4982751,3476300,3900873,4033553,5304994,2563284,3232842,3971279,3681545,2891946,1675039,2194047,2267483,2339846,5465142
2021-11-16T13:00,3464858,4522138,4232975,2526918,4094293,3286205,3223199,1952505,2222780,4099317,3967626,3611084,3415817,3789541,2411571,2552430,3352123,2932699,3456035,2353284,5032329,3754478,3987321,4440688,3809597,3985741,2958710,2400612,4424736,2993295,4991307,4202604,3182468,4092548,3532150
2021-11-16T13:05,5196704,6104275,4103712,2596919,2837918,3022714,3926014,2613418,3099406,2917144,2516679,2852978,2650651,3463158,2921894,3339102,4681366,3494298,3672820,2859991,3201420,3571605,2933201,3381627,4524212,3834572,4076646,3086637,4372320,3759518,4292970,3582732,4204937,2431239,4158038
2021-11-16T13:10,5226736,4264725,4380194,2725342,3497460,2368435,2965300,3148912,3232200,2281867,3353446,2232856,4419888,3530278,2657155,3180931,4650230,4823593,3728727,2822532,4185868,3853800,4340167,3897080,2964782,3689606,2517334,3987054,4295466,4297826,3567500,4855121,3859389,3145115,4251885
2021-11-16T13:15,3070635,3247132,3947599,3282370,4152950,3175555,2290528,3367532,2778107,2100991,3237107,3017915,4309797,3361577,3920922,3263606,2850100,4647354,2158716,4169413,2823506,3087687,3853599,4701242,5064816,3346845,2519910,4042919,4403600,4495497,4269367,3917566,3601512,4378631,3136511
2021-11-16T13:20,2817697,3705127,5529595,3470882,3418699,3533311,3364293,3601488,3455010,3035582,3124460,3127889,3501068,3748858,2352657,2906989,3569921,3919511,4779485,3727756,4129657,4595386,2388589,3673362,3887351,4596501,2426885,3804862,4234473,3169103,3162688,3613442,3221140,3904215,4320230
2021-11-16T13:25,2846330,3468853,3592031,2512226,3568219,5171089,3767317,3684453,3413345,2331737,3591922,2121405,3209052,2883008,3388450,1877906,3002430,2907548,3778704,3868287,5332406,3649418,2757040,3669052,3606232,5984694,2823310,4342432,5548301,4447916,3749677,3754200,3000353,4316360,5074124
2021-11-16T13:30,3748747,5898609,3959849,3596122,3065024,3575338,3478461,4070166,3081096,4314924,3286586,3410446,3159846,3437910,2757703,3341587,4523475,2917860,3950277,3183923,2827482,2545790,3850959,3789896,3512069,3733439,4433556,4634907,3891390,4220272,3681691,2824025,2925747,3418316,4032801
2021-11-16T13:35,3385749,3488112,3685339,2824267,2916034,3144341,3617683,5036946,4221725,4975389,3112953,3596127,3879606,4651146,3228329,1823798,2624278,4081580,3056027,3617694,4963100,3748819,3022773,5005333,4134629,3325675,4040199,3673981,5604626,3222650,4462526,3673122,2596483,3985223,5009345
2021-11-16T13:40,3209525,3592042,4665723,1708121,4272663,3307627,3785935,2656746,3804997,4733408,3976874,4643955,3804136,3598273,2913590,3485899,3500471,3428860,3742321,3724362,3860787,4390956,4188741,2468649,3792808,3240010,3059474,3435833,5374081,3079519,2876202,2601485,2552559,3220428,3733635
2021-11-16T13:45,3611448,3056488,3067779,1850198,3640261,3132813,3224763,2697882,3806041,4887260,4704798,2934902,3078981,3754764,1933519,2654341,2862543,3490177,4703803,3771956,4727954,3108440,2986782,3738077,2356649,3951026,3681322,3769889,3609002,3214364,4252413,2018839,3080375,3010342,4647270
2021-11-16T13:50,3485211,3126467,2647067,3117318,2396129,3365774,2609834,3419241,3557350,3654629,2242261,3583415,3559937,2563282,1925471,2082427,3662543,4357200,5403997,4222583,2074602,2602814,3032308,5004428,2636353,3913223,3662020,5650364,4190966,4003698,3705228,3862809,3357162,4181474,4132240
2021-11-16T13:55,3876676,4139741,4113917,3289223,2509882,3133607,4342224,3583298,3680725,3506459,3429166,4121395,2723426,2684735,2475968,3854584,2270928,5901261,3643925,3232378,4948097,3361878,4428572,3822836,2867031,3958581,3147671,2632593,4259592,3269624,3713612,3003399,2372470,4350666,3261253
2021-11-16T14:00,3926324,4719274,3757005,3964304,4357531,2794244,2776381,3809706,3168484,3124503,3084026,2671228,3306013,4336589,2167324,3759949,5895189,4918054,3347537,3980570,3591096,4121297,2488649,4326172,4540839,3223243,4219774,3723743,3354992,2694484,4488133,3111588,1519984,3792773,5497246
2021-11-16T14:05,3952996,4515712,3296480,2770749,3605297,3488454,4301291,2659104,3620695,3217298,4069114,3807359,4560594,4255793,2430008,4033310,1982404,3514374,4355469,3655089,3356046,2777886,3477820,5443896,2984275,3916632,2604924,2621939,3276386,4253858,4027873,3072689,3459649,4303441,4286154
2021-11-16T14:10,2965841,5660750,2609010,2113111,3363924,4059867,2703548,2959870,3495504,3854349,3430074,3382972,5679983,3989681,3286953,2670351,4289142,2728290,3593019,3327489,5021009,2543800,2810388,4289739,4311940,4265703,3755589,2833754,3036776,4206391,5002569,2589841,3969807,4875105,3742862
2021-11-16T14:15,3744291,4348671,3973382,3470847,3253673,3667720,3295086,2964371,2519137,3582905,4291127,4026880,4219358,3217709,2137919,2476228,3398196,4452673,2949922,3710432,2707692,2888891,3211262,5684933,3529051,3783546,3605980,5431898,4567870,3936543,3180772,1696295,4568326,3107332,3932813
2021-11-16T14:20,3162535,4468337,3558136,2250155,3678793,2912003,3786034,4800626,2970305,2876540,2911314,3472206,4116153,3257917,2475692,3480925,3182500,4073028,4173810,2701111,2761240,4504766,3428085,3018762,4079679,3301730,3399063,3529390,5386715,3023686,4711465,3320783,3799473,2788041,5586131
2021-11-16T14:25,3310717,3617158,5311901,2914319,2865088,2541409,3095460,2709049,2584749,2906114,3234995,2568818,4886741,3517753,2269633,3185105,3450582,4345209,2699713,2863850,3164645,3812335,3011357,3519896,3744620,3058135,3236313,3794645,4111254,3669824,4399201,4077273,2497608,3132874,2916351
2021-11-16T14:30,3508061,4033127,3563820,2685679,3632190,3317047,2769920,4202654,3628387,3196155,3372627,3081562,3150858,4846351,3075460,3021347,3923720,2947505,4508684,3474828,3960640,3905715,3851759,2562658,2627323,4125095,3579766,3459124,4248475,4579975,4724626,4008093,2586053,3659968,3692882
2021-11-16T14:35,4822648,3107135,4422869,2440136,3658961,3693002,3117307,4168910,4309787,3572955,2703482,4084013,3489674,2915784,2169626,3273815,4225093,3922918,4139073,3863562,3715661,4377455,5382948,4550911,3877605,5041198,3640854,3911485,3287690,4204647,2747682,3407597,1951752,3779916,4592173
2021-11-16T14:40,2977711,3792302,3868694,3314078,3283009,4659586,3740093,3599914,3430273,4189460,2866901,3577185,3765183,3339774,3054783,3861173,3353834,3644738,5836017,4078186,2454969,3887264,2601623,4347130,3836075,5106367,4270091,4851540,3998205,4129474,4396037,2169052,3571653,3481922,4867624
2021-11-16T14:45,3561542,3954786,3392962,3137103,3066531,4208055,3303087,3272402,2516793,1842575,2935243,4461382,3380528,2976395,2536965,2484266,3498627,3720425,4337728,3645275,4912544,3731479,4280904,2927626,3297227,4239875,3856957,4849974,5188615,2784613,5484096,3149353,3805967,3595119,3705858
2021-11-16T14:50,3504650,3514586,4344151,3403601,3826187,3604178,4831531,2706212,3651923,3472218,3429413,3820204,3451589,3027779,3081231,3201950,2913441,3554039,3560590,3986999,4469899,2292844,2131611,4261847,3869820,4685034,2443767,3517617,3628749,4633110,3248906,3873756,2846129,3769718,4311757
2021-11-16T14:55,2620185,3720901,4557035,2494871,4116061,3195101,1896323,3072880,3658960,3666321,2389053,3752877,3371712,4823094,2263885,2426651,4294524,3667435,4686156,3891633,4103044,4481388,3386204,3969961,3555502,3948989,3757833,3644535,4599924,4815252,4043325,4073261,2575876,5444076,4634432
2021-11-16T15:00,2972054,3166837,4088955,3263662,3414648,3245570,4353549,3454871,1979230,3775495,3672871,3893868,4051160,3637781,3954966,1749145,2211980,3212566,4499244,3439892,4422220,3002940,3961090,4435239,3677781,3686577,3584853,3773111,3797109,3180955,4616233,4160492,4247590,2642581,4464379
2021-11-16T15:05,4906750,3131975,3638630,2867012,3744212,3040631,2911561,4358786,4074840,4239510,3673913,4231420,3500494,2180028,1429226,3255272,2850094,3053372,4281905,2998172,4322004,3668279,4001015,2812719,3289756,3792548,3259738,2954385,3447952,3819947,3519209,3260764,3726024,3527939,4194890
