mtime,AC,AL,AP,BJ,BQ,BS,BU,CG,CZ,DL,DU,DV,EM,EQ,FK,FZ,GH,GM,HI,HL,IL,IQ,IR,IV,KL,KX,L,LR,N,NO,QW,TU,TY,VX,WZ
2021-11-14T04:10,2446974,2476888,3168219,2048045,1813695,3634800,1684194,2982512,3283198,2158375,1691797,2432865,2975778,1989568,1940809,2869724,1910723,1573406,2688227,2427868,2223952,2634128,2285680,1903345,3140462,1382087,2820311,1938621,3354564,3244535,2240130,2348713,2567588,1333748,2059900
2021-11-14T04:15,2736947,2705188,1919010,3033982,2340872,3673527,2337502,2626775,2118015,1937378,1789227,1188822,1881562,1450189,3166481,2056807,1296506,1332216,2230389,1571857,2488422,2011414,2758432,2610049,2874468,3154860,2859690,1465229,1816586,4872700,2825269,3795278,2371943,1405171,2360529
2021-11-14T04:20,2140526,2479365,2543333,2992658,2577203,2977847,3268092,3325264,1611618,1949252,1263112,2350110,3640258,2377635,2310089,2548041,1909062,2321558,2496902,1921746,2169100,2237734,3637938,2092844,1819231,1659822,2790553,2255598,2955272,2629349,2160562,2370174,1962930,3084932,3508327
2021-11-14T04:25,1936171,2767685,3143728,3989944,1997785,2218554,2418389,2889130,1768968,2560317,2201521,2267636,4309737,3047801,2361002,2513239,3179294,2598796,2102348,1700463,1178838,1896055,2203128,2916693,2555072,2284069,2459923,2612952,2421708,2633655,1252016,3396802,2843047,2701278,2538793
2021-11-14T04:30,3277766,1292169,2052861,1703672,1915973,2601533,1522706,2014947,2581443,2424395,1915443,2034006,2217851,3134642,5030365,2807865,2221296,2091857,1814785,1956733,1763063,3250088,3341507,2152255,3015071,2763635,2319688,2683267,1796942,3153570,1977920,3319960,2452728,2916007,2957489
2021-11-14T04:35,1711618,2044181,1772461,3383611,2641465,2386248,1284397,4839944,2120060,1484696,2096380,2609230,2348173,4385504,2240302,1844746,1598205,2642781,2266294,1755807,2466081,2603177,2539817,2612449,2727509,2166240,2500359,2174309,2757556,2895696,926198,3196450,2955118,2363450,3014528
2021-11-14T04:40,1338296,2683995,3368616,2198694,3253751,2826232,2724099,1521330,1846409,1704234,1726569,2296029,3012973,2602670,3254609,3153130,1763336,2474951,2928249,3095137,2320113,2282810,3001366,1533769,3076594,2744771,2235250,2709674,2926439,2518007,2363188,2284627,2616849,2755960,2954188
2021-11-14T04:45,1786546,2092402,2328231,2348891,1653119,3386302,1998297,1528723,2253512,1912325,1473671,1813818,2432467,2465546,2904188,3047897,2083405,1849936,2088344,1987712,1625714,1987615,2751179,1325580,2279808,2192647,1176225,2197597,2801481,2917882,2869916,4322888,1877012,2985672,2579585
2021-11-14T04:50,2723287,2653255,2967296,3211297,2135479,2797994,3182175,3368182,2577071,2765715,2733397,1838704,3635335,2246356,3267046,2329270,1988739,2460884,961697,2580656,1062117,1880374,2914449,2324856,1997698,2356386,2397376,1820098,1362713,2132147,3113732,2375710,2466251,3050561,1856148
2021-11-14T04:55,2243051,2473847,1294484,2778478,2578831,1968644,1903625,2748035,1340037,1171278,2379302,1931350,3178363,2874429,2363436,1825087,1985127,2034043,1386748,2585237,1677517,1829701,3275768,2585123,3188831,1857178,1993695,2658320,2037393,3572711,2106768,3110566,2319286,2206168,2424033
2021-11-14T05:00,2172465,3175893,3282578,3046218,2911258,2261279,1999023,2533178,2605071,2081883,1886766,1457160,2619580,3323824,2735245,2838568,1524047,3137858,1865467,2351938,2074835,3042202,2176451,1739920,2877169,2437786,1782441,1689816,1931989,3644018,2521439,2541465,3105634,2133485,2453943
2021-11-14T05:05,2247375,2380931,1700464,2512540,3424786,3564354,3172011,3143714,2501831,2338276,2331197,2285221,2806300,4201421,3205997,2734540,1589963,3361974,2390752,2747904,2493729,3620628,3280343,2107574,3513634,981437,3542648,1052641,1947373,3326868,2955035,3369620,3013970,1670309,1513197
2021-11-14T05:10,2106419,3089463,2494646,2316703,2595466,2025311,2613670,5610033,2001228,1678866,2851889,2188667,3452675,2789768,3826511,1827110,2253066,1620676,2294439,3264969,2267583,2931798,3612062,1380969,1765610,1664507,2018874,1817294,3650651,3017170,1719115,3165513,2567428,3149387,2092866
2021-11-14T05:15,1999894,3238335,1576848,2497395,2737630,3289360,2825987,3852062,1924798,2717655,2794019,2381169,3360790,1856986,1465121,3086966,2855523,2421222,1741207,2398512,2649097,2308516,2989492,1767926,2514406,3526489,2948647,2161883,1094527,2864078,2901737,4982080,2831933,2538621,1979957
2021-11-14T05:20,2143916,1824848,1585204,2594933,3832701,2016773,3231538,1872728,2619718,1612149,2037012,2581854,2788859,2825890,2565601,2502322,1650734,1898803,2722282,1294776,3148717,2592884,2104253,755369,3547699,2476849,2467425,2248661,2346715,3547896,1924702,2257705,3398799,1902980,2842052
2021-11-14T05:25,1911434,2423179,1922764,4133481,2053045,1889166,3466520,2136611,3364966,2147186,2603638,2622609,3089543,2747718,2621096,3474063,2034707,2261254,3136926,1051861,1859910,1955079,3321870,1926380,3280960,3043168,2641362,2014100,1629762,3739476,2073209,2767537,2882678,2882549,2318973
2021-11-14T05:30,2687759,2565490,1538124,2469991,2683443,3792846,2613440,3124048,1883300,2302417,1965406,2546174,2561287,3431473,2165491,3066425,1280894,2208043,1430987,2351722,2355262,2309216,2356410,1634557,1962454,2258455,2107279,2566152,2593734,3683850,3192458,2188942,2390087,3276765,2728229
2021-11-14T05:35,2770042,2035861,1787966,3203397,2921904,3888003,1872380,2670099,2507400,1498311,2074427,2034656,2983053,3357585,3797384,1851685,1177322,3218742,2294084,2360501,1443052,2278565,3105289,1672180,2922156,1114514,3008572,2539753,2221091,3046355,3309865,3214041,2079799,2233715,2422733
2021-11-14T05:40,1804462,2237788,1522815,2476725,2384648,4441914,2687009,2456778,3039300,2208945,1882069,2650880,3453808,2572132,1026258,2320754,1930291,2030280,1902155,2434536,1559401,2989276,1650866,2811230,1924589,3022230,2021286,1346220,3153851,2527727,2229252,2514737,2702098,3129592,2384185
2021-11-14T05:45,3194991,3750463,3034762,4216413,1426045,3389729,2209160,2849842,3001709,2091617,1337873,1103083,2467990,3732681,2606482,3250707,1444114,2952458,1969611,1968876,2842100,2877527,1520985,3015397,3111472,3257511,2074322,1293881,2403197,2758302,2627539,2179665,3276588,2191212,2390887
2021-11-14T05:50,2300095,1459308,1681932,2033531,1956521,3080764,3239797,2152507,2131328,2233207,2182618,1745264,4267470,3153696,4122562,2520776,2132043,2877673,3697352,1663134,1866159,1880304,2463073,2215455,3835239,1609100,2049990,1591440,1671574,2231120,2545986,3718320,2996074,2596228,2506374
2021-11-14T05:55,4103890,2361535,2140287,2378309,1334046,2583557,2853668,3038984,1618147,963612,1034098,2545908,3644721,2976551,2680012,2239667,1795707,1047520,2468092,2273350,1650414,2438174,2653401,2019995,1514832,2456535,1594456,2918531,3444881,3300765,2944441,1503510,1457767,1391820,1885310
2021-11-14T06:00,1211171,3396630,1401371,3595625,1358554,3163948,2181450,1844163,2085548,2073223,2326047,2875957,2479527,2914288,3126318,3201547,1441101,1665878,2126035,1396848,1828103,2998112,3223004,2167026,2386523,2960127,1309496,2094391,2026050,2570891,1460584,2279035,1827921,2725410,1984358
2021-11-14T06:05,2130420,3219717,2909136,3964717,1848697,2961524,3567054,3668798,2221167,2304346,1603261,1734367,3510330,3059036,2227948,2898132,2074476,1861977,2384583,2489270,1994082,2558679,2640478,3016047,2860863,2689293,2845748,2235106,2570651,2122923,3807733,3706871,3658910,3104501,1921308
2021-11-14T06:10,3213371,2301203,3133250,3329337,2302769,4724234,2119976,2754302,2508278,2662035,1910892,2262039,3944004,2839664,1990329,2532589,2616949,1131659,2501233,1753915,1530473,2913263,2636156,2176000,2566852,2136817,1828174,2659481,1872509,3554111,2317740,3035643,2246987,1229024,3638948
2021-11-14T06:15,1169699,3034159,1355028,2524348,3187589,3564057,2522388,3461183,2349314,2417665,2299857,3452733,4070965,3786122,2224110,2465706,1684283,2957037,2650298,1411105,2083091,2687279,2561289,2773082,2421508,3385566,3238029,2997190,2298708,3604284,2031366,2961295,2876319,2300544,2658602
2021-11-14T06:20,2529591,2121016,2155025,1971796,2294113,3077926,2561262,4703131,2556250,2807216,2228422,2079453,1830587,3633283,1787565,2847104,1412373,2323755,1551113,1804534,2182886,2578536,3105176,2191975,3123331,3367171,2785533,3245797,1936813,3541816,2231327,2194641,2679635,1129586,1424596
2021-11-14T06:25,2422057,3347080,2292528,3088672,1896113,3071071,2490389,3548283,2430617,1885274,1570178,1535270,4606993,3070892,2648352,1940778,1827182,1175280,3026493,1279726,1439059,2658591,2232643,2275298,1468933,2381835,2933543,1533117,2970325,3172224,2660173,3518841,2877643,2850675,3436155
2021-11-14T06:30,1233825,3675953,2205737,2404286,1199917,2765827,2301463,3766304,1127507,2173396,1575129,2218842,4629855,2476392,2838743,2450320,953768,2240363,2166636,2774811,1870035,2609299,3027287,2005478,2769534,2155159,1427860,1695457,1727045,2759145,3270870,2292431,3262209,1465396,3972472
2021-11-14T06:35,1761697,2183054,1905930,2756404,3083936,2657402,2373047,1867413,2496478,1916708,1535394,2585166,3376494,3451668,2261050,2758744,2160211,2190210,956584,2175496,1742018,1820662,2481353,2198033,2925398,3629018,1509635,3323905,2436107,3929232,2893224,2196036,3086909,2322097,2422128
2021-11-14T06:40,2183346,3040503,2486303,1745381,1885612,1653885,1976099,2532970,3106742,2905573,1923482,1677850,4278731,3169690,3450394,1856123,1690365,2565641,3112780,2254442,1351033,2084131,2481522,2110692,2875690,4126193,1195667,3010047,2497137,1867218,3158852,2304954,2225778,2058951,2384006
2021-11-14T06:45,2659517,1068287,1911878,3304157,1803018,2750986,1938525,1929037,2660475,2811252,1989837,2338771,4429443,2550650,2515866,2546579,1647496,1575452,2836118,1890867,2127357,2106203,2418324,2676806,2866230,2867552,3207225,1545629,2065656,2010224,2744715,2561009,2398318,2078661,3404670
2021-11-14T06:50,1556834,2762846,1447525,3116089,1817698,2958293,2396180,3393458,1263973,2344757,2144114,3144684,3162887,1969250,1943425,3018766,2179518,1449452,2308784,2196884,2011030,3002407,2813527,3099894,2457263,2675210,2218225,1962500,2724629,3234692,2212665,3068300,2215314,2195928,2049589
2021-11-14T06:55,1564164,3056888,2238152,1862602,3140107,2030685,2980662,2830770,3612167,1662266,2313730,1412332,3667533,2488928,1735232,1067949,1163784,2348940,2638284,1842139,1246478,3461327,2461991,1998121,2753949,3176729,2869954,3297226,2653994,2171235,2447850,2624646,2545541,1679136,1853643
2021-11-14T07:00,1626673,2607810,1889414,3152889,1697517,807300,2931176,4195574,2269605,2370075,1618085,2228122,3705064,2491426,4187542,2973110,1410228,2851719,1801376,2550853,1843055,2091525,2488927,1579146,3590960,2136982,2409532,1726621,2191494,3318147,1913295,2784138,1501445,2375552,2801646
2021-11-14T07:05,1644459,2529920,1720095,2170305,1937612,2263746,1960753,1579473,2108140,2108289,1642491,1548359,3200538,2282523,3135325,3259536,2116756,3692189,1618310,2183812,2530131,2414368,2720895,2835070,2455139,1655439,1862686,2270170,1698153,4540237,1951133,2629760,2308932,2594005,3727277
2021-11-14T07:10,1802702,2680820,2348570,3003611,2567540,3808949,3538656,3058460,2546450,1704660,2544109,1813376,3631795,3685938,2373332,2098028,500937,2836998,1015157,2017918,2307287,2769063,3113165,1854056,2461878,2539440,3436383,2751199,2480397,1472882,3360069,2126441,3353959,3078401,1935582
2021-11-14T07:15,1575365,2229536,1331964,2428426,2805435,3633125,1931228,2214312,2176541,1711581,1700128,2217232,2378958,3230950,1302530,2971186,1308754,1891717,4002346,2081314,2001004,2844744,3340566,2177777,1982015,3387026,2745431,1622747,1864024,3371433,2151543,2353259,2205065,3665868,3135503
2021-11-14T07:20,2016188,2841344,1886227,2186397,2803996,2807234,2808847,3254475,2155501,1467681,1880662,1225287,2566048,1881813,2176956,1230876,1637138,1299623,1771087,1608413,1977099,3211837,3077912,2691981,3250389,1991586,2621074,2343757,1964016,3369829,2664785,2218056,2645828,3217665,2926479
2021-11-14T07:25,1943342,2634456,2434405,3237187,2360245,2074026,2670167,3324471,2136215,1912373,2533812,2372066,3869482,3966932,2597154,2660716,1360462,3018398,2149062,1887463,2507373,1968645,2399766,1575831,3258857,2979534,1333192,2515681,1920016,4560908,3183158,2772497,3578135,2833602,1803856
2021-11-14T07:30,2368533,3359489,1813090,3006649,1173254,2527319,1742031,2744983,2820186,2891189,1495920,2060437,2679911,2342928,1735631,2026791,1871128,1828185,2107234,1147628,2710686,2413389,2895491,3598771,4163445,2106742,2620784,2822803,2496100,3048301,2335549,2362321,2615147,2198476,1216202
2021-11-14T07:35,1929543,2837175,1675063,2405534,1640836,2333081,1836943,2588837,2144267,2509080,2073589,2200366,1747269,2507768,3032486,1872154,2354490,1996519,1876688,3684350,2594373,3605161,3447278,1986915,2619464,2524445,2025342,1266063,2457144,2140629,2663934,2653133,1782968,2737735,1556903
2021-11-14T07:40,2239927,2559647,1450057,2661125,2276673,2778155,2610560,2226227,1905139,1174753,1524132,1902785,2607074,3102326,2817533,3167272,2046916,2508850,1769028,1994536,2190743,2725145,2540432,2697169,3528390,2467771,2331733,2275859,2620710,3198652,2174267,3193818,2794246,1703885,1762159
2021-11-14T07:45,1331070,1645610,1439406,2967209,2052542,3403073,2686363,4374390,1569934,1316921,1159065,2275018,3640842,2437108,3027922,2006826,2000218,1242937,978276,1751232,2736688,2287754,3115124,1576386,2751171,3869284,2935223,2352777,1969171,1541496,3127720,2253042,2409072,2639315,3229275
2021-11-14T07:50,2074660,1873334,1615118,3224830,2781829,3362602,1502752,2662284,1643879,2164131,1457242,2454094,2855354,2553192,3374535,2045774,1486148,1921825,2307347,2072742,1859042,2467405,3494106,1574450,4309155,3378871,2903499,1461421,1801279,2742542,2438183,2971366,2454061,1898716,3235398
2021-11-14T07:55,2249540,2568563,2317973,1914993,2182547,2524849,2654605,2742492,2497307,2530950,1584716,1828581,2473615,3502683,3287726,1875600,2732274,2098836,2557467,3237065,2578219,3188175,2738888,3345507,1501461,2902264,3082628,1797290,2875267,1860113,2155686,3184484,2533716,2462718,1877814
2021-11-14T08:00,2579389,2425357,1443542,1769101,3314847,3076468,2005460,3016286,2176025,1817067,1635845,3065100,2234276,2287309,3252972,3178678,2061841,2066952,1343050,964965,1660421,2157896,2541003,2173951,3028160,2579846,2455652,2830430,951385,2123928,1332311,2318038,2756889,2375344,2980863
2021-11-14T08:05,1492648,1889301,2935512,2272531,1932393,3131545,2699584,2462496,2218328,1648724,2140349,3069845,2598420,1830069,2708846,1332278,1987655,1666666,2017202,1997213,1393709,2870847,1958836,2071558,3732235,3244743,3100262,1700500,2564487,3280848,2483198,2617157,2608754,2526079,1575130
2021-11-14T08:10,1847345,2679677,3040750,2700930,2325735,1991255,2874290,2665033,1429081,1437488,2512142,1913601,3818102,3209627,2916759,2872774,1819979,2139690,2945723,2232756,1657085,2008162,2973562,2570686,2616803,2643439,2290937,2424765,2667560,3351183,2483623,1497031,2339852,2639646,2120619
2021-11-14T08:15,2221544,2112019,1817561,3746898,2542904,2757081,2894044,2993107,1907054,1552307,1861997,1569514,4207576,3487590,1651370,3012220,2074274,692038,3004464,3577387,2561495,1937636,2789759,2297766,1828790,1875713,1507311,1857891,2432338,2128238,2938369,2517058,3048445,3888916,1476278
2021-11-14T08:20,2767056,1907665,2130981,2284424,1990586,3625480,2994782,2708574,2190899,1693745,1262121,1305293,2474250,3737839,2288942,1042427,1309656,2170042,2534549,1576689,2377051,2005520,3677477,2270140,2728382,3150239,1917260,1722414,2816819,3655942,2787946,3681324,2054170,2876548,2972635
2021-11-14T08:25,2035366,1674787,1777686,2535467,2077329,2303075,2253450,2423399,1895839,2708165,1677210,2080888,2309938,3066226,2197925,2944684,1743972,2483596,2831238,2502673,2650509,2443174,2954766,2561158,3593559,3478782,1438315,1879988,2793729,3620813,3604732,1745740,3427775,1732658,1746286
2021-11-14T08:30,3336054,2718539,1564742,3730136,2556926,4317469,2081784,2706822,2361973,2846661,2432917,2288463,2376202,2556228,3463260,2596410,1466654,3376215,2287146,2617526,1873639,2039773,2940171,1237876,3908143,1697383,2932225,1430344,1782361,2312406,1245531,3554035,2272668,3321947,1239625
2021-11-14T08:35,1576290,1977003,1515591,4194143,2284617,2338826,2040800,2313460,2160842,1806710,3952512,2396445,2760401,2125105,1641551,2810623,1810734,2010612,2091243,2250201,2510276,3656560,2963397,2840130,2736450,3250595,2494631,3037205,2201281,3595406,2728622,2062390,3222932,2087607,2601124
2021-11-14T08:40,2204328,2792975,2690235,2364955,2835700,2776005,2158523,2623962,3063298,3117888,1667871,2493953,2668548,2510865,2218506,2864513,2630523,2227069,1959204,2007576,1680616,2946609,3311137,2171254,2141292,2755794,2173970,1014647,2738777,2692782,2050716,3787423,1959449,950240,2975663
2021-11-14T08:45,3134730,2252436,2305303,2414326,2462522,5225899,2153683,2565186,2631209,2478288,2839753,2015572,3166952,2085023,3876001,3565449,2006094,3109452,2183872,1719929,1939240,1960312,3947708,2447030,4436707,2302648,2892128,2131835,2224824,4151258,1649934,2812560,2945529,1526356,1912161
2021-11-14T08:50,2538516,2851079,2290785,2879210,1222613,2448458,2202538,2571670,3355991,1113025,2463071,1807338,4549001,2296987,2887842,1941960,1555573,2568724,1630631,1664918,1638282,3103748,2358314,2162795,2670009,2630947,2789257,2811063,1839113,3428918,2624121,2634446,2659820,2190455,2147163
2021-11-14T08:55,1518456,1986005,1802657,3011552,2244289,2073481,1183557,3867617,2600238,2384955,2789793,1315993,2305072,2818764,2265339,1982074,1107427,2507691,1979821,1727229,2860310,2599936,2814481,2145813,3512604,2599768,2122941,2330370,1742060,2382869,2209826,2325516,2488008,2336336,1091648
2021-11-14T09:00,1904231,2556398,2652459,2246547,3046848,3107397,1568508,3318615,2913229,1774631,1586812,1996726,2758795,3740503,3045633,3129081,1733508,1687866,2360148,1634440,2043019,2970415,3061394,2057802,3460747,1875083,2347710,1608756,1959321,2319970,3266035,2287557,2326042,2927868,2238351
2021-11-14T09:05,2486047,1382754,2611832,4340087,2518333,1975596,1134067,2549728,2142303,1486908,1689664,2000400,2567404,2730629,2194056,1442994,1875805,2392517,1940058,1996892,2226713,2038978,2660050,2401784,2878078,2783063,2134164,2748832,2799226,4354652,2924648,2092392,2344062,2154607,1519535
