mtime,AD,AF,BG,BO,CR,CS,CV,DR,DV,DW,EN,GL,GP,GU,HL,HM,IO,IW,IY,JK,JL,LM,LP,LQ,M,MT,MX,NP,NS,QR,QT,S,SZ
2021-11-16T10:25,2384694,3898873,3781065,2721840,2525944,2481670,2892898,3494025,2966744,3989365,2507408,1874408,2213707,2929666,4760146,2370653,1900663,3148774,1829934,2882041,3750167,2687507,3075382,3204243,2535403,3885143,3393685,3811252,1977670,2265319,2318633,3663952,2722885
2021-11-16T10:30,2371394,3749789,2522432,2287549,3377719,3632613,2893489,2444403,2097985,3404103,3228680,2557929,1833604,4409626,4359182,3071244,3281820,3022887,2133521,2856618,2035763,2463824,2801589,2417214,3551295,3961122,3081812,3900079,3651652,3168760,3646186,3901518,3146732
2021-11-16T10:35,3078514,3228169,2837130,4320170,2173010,2708264,2837988,2698184,3308378,2769383,2188239,2304636,3131620,4275608,2588863,2520106,2397606,2881357,3322878,4012634,2266964,3177443,2370754,4084684,3322868,3244764,3286902,3322552,2618545,2601025,2445527,2161167,3055089
2021-11-16T10:40,3260601,3241190,2893343,2712804,2415235,2821170,2190538,3138064,2422447,3082247,2857241,3360468,2691141,2819665,3693897,2231868,2998928,2231481,2844268,2333312,3389488,3198100,1314804,3353377,2246160,4063795,2829498,3395494,2846386,2612313,2820470,2881709,2288328
2021-11-16T10:45,3196278,2712309,2803685,2631661,2921126,2711107,2294294,2675108,1835297,3719372,3617310,2424529,3086624,3478756,4343615,2764459,2441097,2773059,3266898,4229946,3527112,2394860,4102805,2976549,3598471,2593522,4330802,3398607,1761305,2444250,4303489,2623826,2723490
2021-11-16T10:50,3406676,3697409,3432216,2356878,3249131,3757502,3057846,2497412,2782207,3047082,3216077,2296378,2576016,4008067,3534368,2341030,2545441,2145856,3600708,1504689,1978303,3006391,2588684,3935772,3222444,2320633,2967111,2871683,2251030,2401349,2922061,1941288,4140080
2021-11-16T10:55,2911631,2414924,2261951,3195177,3408414,3900663,1634543,4262863,2755105,3771707,2965699,2430481,3754038,3024645,3879526,2585228,3380926,2680387,2931460,2527556,2949267,3227499,4001214,2591898,3332335,3972808,3875697,4304997,1820137,2378695,3123930,2799436,3062798
2021-11-16T11:00,3539411,2883412,2813533,4134365,2799208,3036998,2799680,3875301,2994759,2231243,2367116,4738943,3146174,1916055,4749799,2701788,2057747,3540651,3027505,2899459,2019725,2038672,3139657,3114548,2662232,3506401,3078188,2389399,2637987,2292355,3266194,2983026,3925299
2021-11-16T11:05,3373602,3304521,2326990,2611547,2164847,2673938,3319359,4278432,2824334,3805156,3975603,2267483,4092513,4269957,3618579,2674733,3363609,2829518,3270362,3298186,3079789,3204136,3509465,3784101,2628442,3316910,2518823,4810434,2846431,3153090,3334602,3833450,3501944
2021-11-16T11:10,2764919,2967237,3718422,2815750,3689545,2760295,1921072,2962616,2634236,1969786,4039012,3541455,2566228,4013865,4344936,1820969,1816441,2570048,3260560,2868046,3221639,2358467,3462791,4598764,3042895,2919551,2175548,3680408,1637821,3391681,3410270,3936962,4049409
2021-11-16T11:15,4162233,3123553,3359084,2884053,2964321,3233929,1165306,3667077,3199473,3778560,3249731,2920978,1892607,3531933,4431964,2045552,1960518,2995428,2716608,2643031,1918501,3043124,2190387,3445292,3305359,2401008,2647523,3872876,2243741,2595461,3566714,2265910,3199918
2021-11-16T11:20,3793288,4079574,3276611,2899579,3575273,3476181,3320125,2451660,3094931,2678301,2954731,3764331,3382056,2256880,2432379,2653193,3930455,1647668,2759449,3207622,1833439,3080164,3373317,3033061,4112368,3428158,3378629,2781157,1905512,2400384,3045660,2668848,3305789
2021-11-16T11:25,1902547,4390891,5101612,2735341,2871224,2757682,2460846,3745979,3321809,3024131,2617151,2807766,2887066,2920025,3572243,3103663,3297135,2725591,3504446,2839619,3091010,2586935,4668034,3317994,2609086,2702204,3718874,2933687,2202801,2044127,3161065,3520575,2642492
2021-11-16T11:30,2545727,3989863,2524735,3022019,3295097,2685882,2674203,2865470,2788841,2551989,3738851,2184585,3429619,2852631,3284193,2931598,2455785,4403956,3345484,3798668,4050563,2864930,3445229,3287678,3540560,3344130,2839344,3674304,2688455,2118153,2502176,3288257,3330159
2021-11-16T11:35,2384185,4492215,2563366,3100674,3703281,2770981,2938425,3270909,3258344,3519294,2805916,2151209,3391341,3449397,4202184,3097572,2692351,1884968,2364098,2744154,3208006,2251381,2812986,2570991,2893168,3330051,3748781,3029935,2653961,3024537,4347989,2429737,3022008
2021-11-16T11:40,3326104,2956818,3842790,2922031,2644309,3084180,2895632,2725119,3217562,2563104,3624044,2743690,3543685,2480166,4414825,1987571,1658719,2084455,2910864,2174988,2811403,2927453,2818304,3264566,3235151,3170282,2877734,3087319,2358849,2241872,3233700,2761697,1515702
2021-11-16T11:45,2433180,3044770,3098326,2266917,3478510,3187391,2249020,3277021,3097943,3602669,2318100,2533085,3764424,3326885,4410016,2400500,2822115,2886907,2448751,3232429,3906901,2774495,1574696,3529378,2868629,2087794,2084181,3903765,1682099,2990519,2408606,2574546,2114580
2021-11-16T11:50,3529221,4453674,2344293,2910611,3078295,2471067,2855691,3730312,3789984,3278753,3841384,2598692,3178243,4051694,3718690,3357128,3059861,2053759,3540234,2708703,3442121,3776460,2564173,2811446,3156082,2770799,3375123,3857364,2137561,1725914,2266665,3324254,2632635
2021-11-16T11:55,2484793,3617200,2784713,2209857,3636508,2923755,3383075,3422911,2866610,1833686,2489813,2901378,3351211,3476785,3948009,2171257,3197203,2801419,3382016,3266393,2379823,2794719,2998481,4364281,2328782,2417555,3007413,4500006,1847416,1462712,2827146,3418717,3193011
2021-11-16T12:00,2577057,2393817,3417637,3437191,2789465,3089869,1310736,3926905,2774091,3107547,4638853,2297800,3273960,2644374,4288762,3663964,3594676,3102273,3590500,3310774,3538780,2960212,3398920,2921717,2655446,3410766,1908177,3554067,2660036,3221621,3135121,3168239,3467613
2021-11-16T12:05,3258957,2823787,3142901,2826157,3433970,4043524,2200597,3400687,2148073,3409951,2638376,3674350,2856982,2865213,3829303,3918055,2324266,2986532,2336133,3329584,2734452,2951856,2676744,3269832,4418549,2617385,4315051,3489934,2454420,1919248,3283253,3314286,2631537
2021-11-16T12:10,1251490,3386475,2424573,2153387,2626374,3224612,2411896,3146882,1805588,4026036,2487831,3134104,3182099,2878815,4416268,3519382,3004722,2647318,2899429,1900773,2269205,3262799,2796944,2326301,3024525,2517843,3594357,3563962,2229759,1386905,1985099,4010481,2517864
2021-11-16T12:15,2177877,3175240,2573513,3348962,3474945,3685307,2490548,3085810,3202024,1907752,3720572,2842140,2469923,2995404,5221482,3243801,3373924,2670623,1835718,1720016,3395919,2643698,3568858,3310523,2771022,2082306,3485696,4268020,2700591,1855180,4167786,2512850,3094963
2021-11-16T12:20,2282125,3519948,2821008,2251976,3261064,2667330,1400690,2578223,2547560,2645532,2404919,2436622,4470294,4624419,4777179,3020078,2376521,2226369,4080743,3499491,4003623,3076445,3739110,3372904,3086099,1997553,3888019,2553323,2891071,2371077,3514970,1906921,4381449
2021-11-16T12:25,3115069,3197581,2539585,1934649,3064078,4197940,2426053,3486658,3102505,2605919,3038167,3235929,3454152,3870041,5116981,2732670,3647576,3005609,2813409,4080179,3069373,3262457,3308120,2921368,3243899,2518176,2766827,4023520,2276423,2080255,2287701,2001116,2909557
2021-11-16T12:30,1961479,2770221,3227452,4472060,4066080,2737892,2910961,3019619,2975590,3006593,3245628,3268477,2568236,1947933,4130513,3520622,2210510,3813394,1902986,3142329,3111689,2300555,3741816,3662170,4304540,2442685,2990209,4501080,2670395,2107020,3016677,2000328,3149300
2021-11-16T12:35,1975441,2840268,3085149,3616746,3085455,2851611,1518388,2752824,2731165,2288951,2452330,2816676,3363464,2889204,3607435,2415770,3304467,2294734,3138682,3948053,2582938,2792894,2681145,2821907,2199421,2999545,3058370,3543870,2091991,1960464,3534875,1946611,3459753
2021-11-16T12:40,3181468,2481718,3313391,2944211,2064654,3068289,2134707,4757527,3121637,3859838,2368154,1671283,2121571,4205670,4267019,3162499,2163504,2739073,3274098,3968911,3245418,3648470,1840663,2998707,1915562,2278388,3423896,2672431,2305556,3354366,2668995,2710378,4405253
2021-11-16T12:45,3396456,3080955,3644142,3042278,2718524,3338183,3489309,3616488,2287301,3497607,3579854,2327018,3994559,3533667,3936221,3154693,2085392,2170863,2302572,3556429,2211393,3543971,3147735,3367783,2977201,2997265,2097563,3067518,1550957,2027450,2847056,1891371,3177608
2021-11-16T12:50,2971127,4182329,3073634,3569093,2544454,3258739,3108741,2573837,3412014,1987938,2756068,1852451,2861534,2302927,3447056,3662549,3084014,2559160,3364495,3481458,3609692,3001726,3473565,2726248,3266759,3307208,2523550,3248639,2199952,2622101,2646575,2692459,2700418
2021-11-16T12:55,4214558,2955754,2568196,3796679,3339744,2463726,2545821,4259788,2326117,3477698,3629745,3576886,4421445,3755124,3030721,2453068,1950099,3831064,4090014,2921098,3054138,3602801,3052113,3817965,3813043,3131360,2327142,2746840,1667449,2938253,2395354,3748021,2665121
2021-11-16T13:00,2227635,2993581,2701501,3497751,2886036,2779363,2150454,3486420,2324965,2360655,3477913,2844477,4960937,3719426,3749720,3970105,4305083,2752262,3030358,3890807,3710142,2865449,1993632,2882972,3852899,2214262,3707304,4908601,2643020,1944049,3471810,3568581,2570327
2021-11-16T13:05,3861060,3668997,3109463,2799164,2782324,4326170,2345359,2038432,3023846,2031995,2779469,1873990,2424549,3588211,4085199,2908368,2135691,2447955,3518261,3121486,2645764,2928591,3889502,3247887,3076570,3029067,2637631,4569418,1986272,2479618,2180303,3715176,2421369
2021-11-16T13:10,2657162,4453204,3139732,3820415,2934474,3647368,2776977,3097884,2168386,4186451,2870127,3100453,2371168,1648443,2879263,2400447,2276632,3415131,2526798,2041312,1730727,1401623,2958207,3312854,3041494,2471014,2019269,3589294,1968322,2870616,2254303,3045029,2559101
2021-11-16T13:15,2106804,3702271,3305281,3540340,2361854,2448972,1889140,3498070,2164274,3866367,3010309,2939688,2456350,3842234,4305549,2849127,2175832,2742102,2345509,2864589,2438797,3607889,3414779,3135764,2310013,2214561,2556202,4262113,1437868,1689536,1717525,2701309,2391462
2021-11-16T13:20,2854953,4251466,2683247,2606912,2029518,3889865,2792626,3274812,2794498,2526102,3098919,2549372,2698478,1912665,3473345,2273924,1723177,3621429,2371931,3511093,2731818,4802193,2404542,2618111,2916267,2162423,2141994,4369149,2402820,2305758,2359676,2750464,2793010
2021-11-16T13:25,3654115,2727228,1918358,2674521,2164236,4467469,2398018,4298137,3143619,2275158,3095168,2685614,3192413,2913980,4341591,2809431,2057517,2403818,3063405,2970281,3756390,2866352,1571716,2778094,2438338,3416214,2561212,4178629,4386964,2424872,2850750,2745921,2415167
2021-11-16T13:30,4270465,3631735,2189853,2734768,2966590,2209275,2540270,1955114,2984756,3079997,4566638,2586225,2574121,3227793,4374773,2846025,2771619,2943196,2170790,2650520,3646350,2902075,3281422,2577316,3176883,2234436,3347316,3761851,2368769,2740338,1685919,3547687,3700721
2021-11-16T13:35,3828907,4308179,3387346,2564107,3102407,3550468,1757269,2779299,2338475,3922152,2375681,3132186,1831491,3375080,3486217,2698176,3456518,2314624,2336951,2871856,1928548,2788161,3172793,3998891,4186901,2267220,2415885,3524050,2356472,1940428,1963672,2435635,2134509
2021-11-16T13:40,1899517,4519193,2920547,4050169,4238639,2567957,1753501,2984907,2539999,2460931,2530448,2453037,3782993,1880853,5032105,2635091,3122132,2522510,3647092,2710783,2482256,3037288,3108861,3422399,2088966,2836979,1906151,3176876,1971633,2461561,1981500,2793759,3216036
2021-11-16T13:45,3273540,3895516,2047961,2665613,2308066,2416603,3146418,4550172,2595739,3210564,3519860,2834256,2226716,3179928,3753640,1744618,2019198,3760562,3350537,2033184,3985087,3228086,2290596,2810409,4875808,2346668,2437280,2854043,2445263,2553316,3149849,4420023,2040428
2021-11-16T13:50,2709320,2384851,3696136,2009476,2802447,2832004,2471058,3478440,2159686,2506107,2502530,2137932,2949279,3413771,3960243,3126324,3054663,1810022,3209071,3605533,2137453,2196426,2604302,1995333,3034706,3497400,1820039,2228123,1364016,3416270,2908990,3750826,3061854
2021-11-16T13:55,3249124,4056673,3867756,3270998,3422484,2570121,2653735,4041265,2402494,2291622,2687983,2654832,3284043,3866902,3658392,2889871,2932124,2666371,3464616,3255173,2507336,1925421,2101419,4906120,3571084,3010527,2494961,4755562,3024380,1758682,2131300,2091932,3505712
2021-11-16T14:00,1910137,3562749,2921233,3388509,2452201,2211451,2431318,3580098,3537359,3737357,2329971,1871259,1962613,1696395,2950984,3073405,1749484,3220996,2241816,2761919,4196646,3649138,2890481,3065515,1600638,2365115,3573164,3785480,3467243,2208566,4028725,2542478,3066470
2021-11-16T14:05,3417390,4121558,2748539,1954397,2886613,2741171,1260578,2495547,2633750,2340455,3362149,2302403,2777604,2827568,3620281,3925910,2676759,2653766,2896848,2569061,4247161,2988307,4147664,4016020,3395791,3437013,2730234,4102259,2276586,2870217,2307971,3717611,3678666
2021-11-16T14:10,1674421,3214475,2210983,2967847,3508126,3482152,2553491,3407105,2490567,4140662,2070074,2191555,3198171,3083808,3250746,3746049,1943491,2811405,3638804,2979079,3585907,3446422,2275079,3427756,3235339,2933108,2651856,2912235,1936731,2419939,3662543,3569433,3777128
2021-11-16T14:15,3061542,3692670,2292248,3257800,2597614,1972004,2692549,3605452,2471322,2926531,2653125,3273174,3372582,2136965,5003214,4304683,3223417,2398461,3034105,2511694,2959395,2698440,2399002,2916087,3641553,2739930,2395557,3433334,1792324,3541068,3095441,3189797,2987337
2021-11-16T14:20,3324335,3046597,2801120,3224630,2563714,2559776,2332105,2834119,2458000,4115205,2371392,3232925,3305543,2853709,3299954,3544280,1863124,4079365,3515305,3204469,3065598,3936220,3172459,3701798,2525172,3116293,3878140,2307502,3815870,2591006,2414007,3339213,3602704
2021-11-16T14:25,2137512,3396866,2498473,2879151,3058930,2873335,2581833,3695105,2965615,3004690,3562656,2057263,3620401,3639032,3814186,2363873,2750430,3768272,2839531,2555569,3611495,2871036,3653025,3981750,2496621,3572676,3527955,3294072,2771459,2447006,3064305,2793043,2916794
2021-11-16T14:30,2604684,3250781,3290837,3207898,2974896,1945750,2953065,3358224,2617462,2817630,3095920,1178875,1460066,4053448,5113803,3734778,2159108,2777822,3730015,1849242,4100064,3843337,3276993,2204625,4265707,2248270,2352455,3701841,2634999,2343572,2746821,3375041,3753630
2021-11-16T14:35,2660779,3125913,3781757,2988890,3382802,3100325,2046899,3619255,3981593,2612218,3705475,3178057,4220897,2663102,4123727,3822805,2435555,2628302,2788246,3209769,3968836,2727290,3026111,2342785,4223151,3324173,3009975,3409423,2831898,2654885,2615592,3036249,1796184
2021-11-16T14:40,1866731,3360478,2662163,3164261,1878843,2971611,2184261,3063813,2883103,3534319,2350853,4183989,2759873,3820802,3885549,3834621,2743395,3253457,2680136,1875858,2117485,3984719,3136355,2144411,3759775,2861813,2504176,3695762,1442666,3025587,1889442,3193888,2837372
2021-11-16T14:45,2494109,2763910,3901548,3706627,3718152,3227590,2017515,2810980,4216779,3674930,4563608,2911870,2519529,3460584,5383070,2884998,2533783,2886596,3878982,2633360,2812255,2527269,3263534,2887797,2524093,3107978,3567857,3392913,2805846,2502572,2163849,2618265,2574700
2021-11-16T14:50,1677742,4103934,3111978,2854841,2641140,2292095,2212509,3647549,3225057,3415353,2447910,3091934,2906885,1966984,3267185,1600189,1656065,3190015,2749120,3711693,2036486,3156269,4301788,2298288,2557414,3774339,2294328,2575923,1944007,1443269,3841074,2687348,3663105
2021-11-16T14:55,2861666,3141684,3947971,2330396,3269769,2787533,1406339,4045453,3122617,3858585,2348340,3020304,3515751,2985519,5606956,2652181,2610272,3026439,2596655,3437052,3697912,2923383,3334240,3042878,1568358,2515128,2534924,3974444,1461137,2580051,3756492,2377385,2548657
2021-11-16T15:00,3355025,2419381,1935766,3277459,3626204,2409212,2022199,2098705,3548389,3800355,4427806,2763986,3504963,3637846,4103123,2995684,1971922,3296848,2464543,2711152,2074201,1243670,3114643,2419216,2853120,2970779,3126189,2992700,2258798,2843783,2165253,2720785,2744940
2021-11-16T15:05,3406855,2744713,2338535,4418333,3027289,1800848,2490791,3582116,3208324,2238025,2126912,2472477,1890810,5028199,2971471,3896599,2439078,2737809,2411242,2079580,3488771,2178450,3169284,3052005,3633401,2676236,2310066,3798475,1655406,2674079,4255092,2778818,3567497
2021-11-16T15:10,4108841,3194620,2840601,2769245,3672183,3776792,1649134,3156399,2296250,2535821,2070589,2215047,2866873,3524657,2717698,3172008,2558395,2439937,2219738,2537859,2183328,3626429,2003156,3291908,3263026,2660530,3180966,3175132,2223916,1311235,3050529,3982053,3446736
2021-11-16T15:15,3546690,2774789,3913213,2302341,2167077,2102021,2450212,3884453,2103158,3172826,2129327,3645787,2000835,2868917,3193948,2560874,3206232,2574179,2388404,3298651,2797329,3157675,3071246,2969291,2661705,3030141,2213375,2662332,4025233,3060802,3012915,2949488,3267428
2021-11-16T15:20,2524643,3687390,2818809,3068997,3277235,2522302,2014998,2933018,2776071,2273441,2933596,2424914,3435828,3147348,3568463,2826155,3568405,2683794,3020591,2197557,2203815,2865577,3453721,3727286,2748021,2751332,2070445,2237190,4098539,2138231,2389027,2137580,3757886
2021-11-16T15:25,2426649,3398969,2376202,4322386,3229767,2548756,2444773,2486274,1980091,3161291,3252953,3544763,3971273,3005168,4773408,2375682,1879916,3103394,1894534,3515838,3373434,4233656,3363614,2684899,3606984,3072804,4923451,3739982,2330158,1945858,3232553,3462933,3529696
2021-11-16T15:30,3416963,2688928,1487375,2564005,3308593,3464015,3702663,4041881,2570441,3712603,3235355,3163556,2931583,3470084,3891069,3274540,3788869,2293570,3084291,2214684,3168858,2291128,3437505,4629420,4304793,3747149,2947969,3980824,1872024,2786961,2176167,4148094,2725836
2021-11-16T15:35,3874936,3557875,3037050,3289109,4144147,2501495,3178897,4208501,2190908,3053476,2365906,3372148,3481279,4238956,4510364,3472547,3659932,2906196,2833437,2813027,2838061,3741273,2359265,4517408,2591138,2556790,1970850,3164359,2696565,3323144,3034233,2965822,1719221
2021-11-16T15:40,2837237,3218575,2287986,3028492,2870629,3392369,3390260,4567656,3712839,2740826,2871444,2140658,2360556,2913419,2681499,3350290,3209327,2550229,2326888,3623323,3357231,4162858,3028901,1962417,2764116,2336026,2794486,3398208,2373399,880434,3022328,2834523,2359013
