mtime,AI,AM,AP,BS,BT,CI,CR,CU,CZ,DO,DT,DU,DV,E,EV,EY,GK,IJ,JR,JS,JX,KN,KS,KT,KV,LQ,LT,M,NO,NR,NW,Q,RW,UV,Y
2021-11-15T21:05,2976155,2016874,4126962,2600432,2794845,3991400,3780031,4592209,2919996,2296784,3472667,3469301,4212058,4775590,3778384,2359535,4412019,2821025,3646574,3666717,4852544,3207418,3238100,3129659,5303643,3785217,2961774,4187247,4208682,3906893,4935003,3312659,4530302,3415402,4530738
2021-11-15T21:10,3155159,3567268,3889908,3461198,3322934,4181683,3453382,2316132,2652197,4415636,3502829,3441310,3068663,2942306,4822013,2915395,4141632,4039151,3443085,3213065,2933501,4850623,3570265,4364617,5217701,3482806,3195390,2576473,3603126,3933029,4104757,3369345,2825262,4534378,4398710
2021-11-15T21:15,3347279,2834792,5660110,3559147,4033707,3688521,2909297,3595841,3012083,3418349,2758445,4475084,4714259,3091355,3729256,4312603,4763910,4286146,3146363,3795544,4226450,2615855,3326501,3130980,3423347,5602566,3308897,2932305,3528364,3222965,5232605,3001092,4271848,4091067,4147209
2021-11-15T21:20,4202113,2069177,2798754,3599992,3202659,3791068,3605227,4851494,2229392,2274922,4288791,4705634,3699460,3592065,4252408,3763513,3159630,4443396,3319356,3461677,2284039,2714366,3803325,3481472,3370491,3498549,4115320,1858732,4558632,3999922,4823937,4382097,3717499,3691704,2229387
2021-11-15T21:25,4193876,2965620,4460488,2962893,3176128,2691783,3930700,5252883,4386858,3967157,3109670,4236960,2929477,3256702,3479951,4072598,3829684,3207033,4086875,2781247,1650551,4250149,3468649,2714606,4125246,3371621,1989249,1998267,2804725,3750412,4584371,3280627,4772659,3883994,2733169
2021-11-15T21:30,5141344,2230228,4151334,3291251,3288222,3395827,3353688,4799451,3940903,3744089,2915894,4487759,3583208,3832600,3623410,3868384,3696095,3088043,3722103,2493695,3409949,2823042,3431982,3893569,5299656,3840026,3948476,3716385,3050505,3104096,5213574,3728809,4725358,4420050,3144777
2021-11-15T21:35,2701122,2907224,4235078,3529426,4255650,2676949,3654418,5790829,2495653,3563472,5219778,3690723,3245812,4140378,3566261,2900606,3956669,3609979,4611131,5034373,3451948,2229275,2725427,3373031,6056464,2778323,2893838,2850225,3002485,3582696,2399368,3437630,3178319,3405017,2808021
2021-11-15T21:40,3180637,2837621,4103843,4382347,4028967,4794256,4171244,4528022,3823810,3213713,3095364,3289309,3778262,2914267,3260716,3677779,3502137,3231006,3802663,4263964,3384942,3480154,3061969,3102057,3855253,5098866,2979384,3484179,3132802,3874909,3357144,5366484,3557995,2710085,2865609
2021-11-15T21:45,2221578,2334755,3001323,4447759,5498126,3785654,3424103,3260743,4740206,2992232,2469171,3230783,5347160,2725519,4275262,3398930,3569474,3513307,2267913,4464670,4600399,2160351,4110573,2165049,3563765,4238987,3753611,3880981,3491723,3866014,3879633,3645627,3151602,4410027,3260134
2021-11-15T21:50,2777414,1884831,3631742,4829488,3010576,4448833,3142397,3431240,3012743,4789624,2246737,3070679,4228203,3484000,3097878,3337737,4066422,4329322,2876484,3334654,2553456,3142053,4847407,4893973,2629087,4016131,3481644,3205561,3563688,4129926,4299563,2352528,4037576,3693288,3808977
2021-11-15T21:55,4123979,2843880,3277938,2836730,4083622,4057518,3036121,4234341,2895385,5114089,5035235,3474807,3784861,4028517,4662029,4125716,4685964,2532209,3969889,3021800,3686385,3418266,3810915,2508904,4368688,3069969,2854497,3317250,3828076,3425887,3988380,3617313,3949905,3128386,4754725
2021-11-15T22:00,3117177,4770799,2426456,3073400,3647312,3830487,4422818,4617159,3621211,2679026,2118013,4106536,3256752,4011367,4065459,2136645,3869790,2776042,4356342,3439873,3148703,2178216,4880297,4587382,4016177,3804400,4342202,1513981,3262504,3557651,3969317,2376210,3511050,4733652,3834524
2021-11-15T22:05,2915596,2109509,4087542,3720079,4680853,3704617,2561610,4363762,4712486,4046069,2949816,5049198,4330108,2513460,3943943,2410019,3323994,2811773,3953844,2773984,3336027,2728152,3857776,3096576,3631400,4102973,2793788,2660474,4232819,4214475,4148622,3603421,2967605,3136953,5204614
2021-11-15T22:10,3263229,2241402,3943439,4576554,3293202,3985919,2772863,4363783,3490835,3048196,3668997,5240812,5237143,4654488,3981338,5402355,3245930,2732718,3687473,3930046,3476049,4499520,3732174,2950618,4987949,3978139,2350225,3937156,3178679,4521566,3864000,3301501,3690407,3585212,3782252
2021-11-15T22:15,2858294,1996764,1897421,3048676,5135382,4682790,4461778,3678833,3953858,4434048,2099069,4309609,4446110,3807313,2602275,3201524,2406069,3684594,4493968,2965860,3241107,2753172,3933996,4238836,2675053,4074486,4123270,3003118,2352912,2395167,3970054,3420712,3866696,3734630,4802553
2021-11-15T22:20,2849067,1675978,4238374,5773978,3650213,4939917,4586507,4003279,2788263,4247965,3203126,3275339,3059492,3653087,3452737,2939718,3518183,4072800,4417371,3411640,3003850,3295087,3438457,3584972,3326046,3736771,4877108,2021940,3879738,3172340,3894483,2359869,2898025,3895174,3385862
2021-11-15T22:25,2538671,3537640,4390213,3833391,3888965,3935509,3506077,3166012,3523049,3730903,4315179,2811478,4586142,2454882,3106695,3228017,4465903,3668992,2464157,3588390,3930129,3001823,3709020,2953550,3866074,4772092,3601016,4203928,4897011,3473200,2889733,3356470,3213162,3161440,3802338
2021-11-15T22:30,3214195,2087540,3496318,3479696,2208167,3934711,3834341,3816789,3933308,4009828,5230915,4757242,4961797,3990540,3507051,3167280,4540392,3573989,3743792,3792688,4259754,3093868,2882289,3330446,4408503,4271802,3754193,3300560,4425907,4122435,5033300,3148260,3029286,4272084,2069751
2021-11-15T22:35,2715872,3169445,4678655,4073375,3757142,4345347,4056565,4485294,2599796,4728817,3611588,3548834,3370444,2806677,2924078,3813685,3191877,3605219,3089464,3392413,2317316,2828283,3113305,2197217,4035064,4760482,3432113,2297632,4751557,3055921,4493849,3737195,3349570,4351171,3017056
2021-11-15T22:40,3242044,2695048,3906753,3322966,4002909,4164073,4021032,4404436,2935008,4185438,3675055,4192145,3956597,3134325,2902092,2909760,4566432,2572469,3660557,3130749,3230266,4016484,3790283,3292399,4421123,4739944,4214063,3499788,4641570,3917486,5458347,3083214,4504903,4167078,2682200
2021-11-15T22:45,3501136,4108462,3264554,4331815,1560897,4037862,3706202,3687986,3092746,4086491,3520066,5146035,4616528,4161902,4085542,2942000,3175991,3630014,3952984,2671417,2954912,3020804,3339491,4593859,2911457,4179940,3052572,3521653,4561207,3920811,4143819,2631591,4291918,5707026,4145914
2021-11-15T22:50,2019032,4332469,4122303,3604176,3721590,4192090,2394375,3398912,2847125,3193430,3027607,3390093,5878081,3092917,3547320,3666782,3890761,4374001,3778503,2976898,4302304,2550264,2409602,2940306,4863634,3517199,3556078,4466501,3462510,3797930,4342203,2802438,2560385,3424676,4468895
2021-11-15T22:55,3756541,3716787,3361306,3917154,3615203,4275800,3780885,4999136,2687767,3768161,3246945,3322765,3264888,3427486,3048638,1737652,4168009,3838298,3327990,3837263,3272709,2353940,4226691,3818444,3768630,3649330,2942119,3380701,4595376,3343658,3894663,3836243,3991761,4640340,3145571
2021-11-15T23:00,3944072,2065901,3408559,3175506,4137522,2241329,4063978,3946082,3473561,3350878,2725466,3538217,4590436,4395383,2533193,3487422,3964062,2973072,3001474,3425776,3680573,3824785,3697101,4302598,5393435,3581496,4872879,3165736,4144445,3539514,4289352,4175940,4675013,3198294,4232496
2021-11-15T23:05,3451715,3046072,4344673,3637436,3816222,3470377,3241725,4630378,3523115,4102450,2801315,3632253,4451799,4300367,2904997,2896545,2671667,2348893,2724425,2976517,4114595,3847383,3699705,4238082,3572873,4487586,3225893,3095474,4035566,3248167,3703803,2096060,4037357,5445722,3999730
2021-11-15T23:10,2075888,3863615,2622658,3850190,4094437,3620379,5569303,4877909,2798336,4016647,2926111,3251954,4326869,4667042,4168354,4900456,4425147,5009889,3008920,3306788,2746952,2372949,3623020,2353352,5073095,5042420,3496944,2877325,3776369,3784256,3753816,4140009,4257094,3131155,3129764
2021-11-15T23:15,4969076,1483808,3887469,2737267,4299662,5558363,2033886,4013750,2051746,4365693,3747611,3956346,3817074,4569754,3436078,3227485,4156306,3297854,3475111,3129425,3548467,3502753,3749420,4612544,3676657,3771986,3880486,3394193,4584585,3999213,4330983,3610428,5066838,4722233,4619938
2021-11-15T23:20,3571026,2255192,3450228,3334810,2367325,4062702,3733266,3954344,3012468,3561768,3047924,3651207,3629698,3171735,2759938,3157084,3388744,3472392,2488744,2466254,5103427,4036504,4374234,3922471,3849478,3535947,2418302,3480148,2214099,3027414,2923703,2701378,3914658,3496050,4748175
2021-11-15T23:25,2467813,2375686,2870184,3017280,4746776,2554254,2866871,4601179,3062251,2883501,2524130,6017737,3139020,4238610,4080036,3510199,4479318,3175316,2928849,3115151,3920385,3774577,2784500,4758407,3937587,4963849,3037442,2573190,3880894,4840527,3715506,3247399,4540700,3876782,3544510
2021-11-15T23:30,4530163,3429164,4383061,4308734,3975308,3587046,2914303,4215736,3090227,2106773,3586963,4542963,3412434,3554411,3355320,3742235,3939608,2717340,4619249,2676003,3351245,2614313,2789502,4796717,4196798,3424164,3397231,2044956,2780069,2720667,5142009,1674264,3755726,2707848,3702482
2021-11-15T23:35,3302549,2906917,3092138,3604800,5746341,2547047,3357566,2906800,4047203,3003999,1647243,3019799,3844518,3404107,4030372,5517772,1706502,3428788,4779675,1947281,4646662,2382121,4311448,2533278,3357859,4911298,3663372,1540935,2749341,3755830,3481396,2567195,4242648,4907972,2915634
2021-11-15T23:40,3313333,2633777,2458516,3448283,2746405,3662476,4501611,3275428,3027806,3211043,3119074,3893848,4886269,3303788,4786977,4272743,2654002,3421208,3588405,3705657,3878872,2852152,3472206,4230699,3523058,4554320,1964564,2892818,2640956,3112731,4355261,2906278,3521769,3319240,5039275
2021-11-15T23:45,3625493,2646293,2698939,3587292,5089283,4185029,4030533,3760165,4128871,5443136,2498773,4756136,3797120,3848483,2540637,2956922,3638349,2314898,2635788,3424530,3282255,3169879,5452432,3108495,5242323,5405219,4320767,3666920,2689834,2281545,4059285,3508495,4295876,4252010,2639971
2021-11-15T23:50,4215315,2702431,3842598,2820210,5408644,5409780,1622070,4644217,2472161,4054655,4120404,4245526,4438708,4400270,4490582,2579006,3358087,3567347,2244456,3908632,2806354,2612280,3679428,4136700,3507943,4329414,4300418,2173520,3453935,2868792,3956254,3488136,3560800,3184004,4773343
2021-11-15T23:55,3379128,3941893,3476879,3689728,5507147,3857690,3566799,2407925,3620172,3641343,3217198,3598307,2837275,4909213,3190109,3776256,3343234,3736967,2988246,3519160,2436465,3716148,3963961,2565717,3906664,5171340,4261309,3327853,4109950,3598661,3450507,2659747,3431330,4412314,3452420
2021-11-16T00:00,3624371,2594346,4438719,3097415,3734064,2923711,2636768,3922035,3300679,2494391,2684139,4263633,4039084,3275835,4166577,2692978,3967206,3785026,4791609,2994744,3383062,2289129,3192459,3525090,3558947,5575146,2322216,3999235,2967756,5190321,3695414,2863295,4543372,3252381,3318874
2021-11-16T00:05,3540785,2630685,4670319,4640747,3901416,2357171,3958802,7005959,3565621,3437292,3797347,3330539,4978243,1855920,4985254,3815653,3201612,1646986,2545242,3173437,4075374,3073525,2600610,4029471,3879839,3784827,3141109,3391944,3370250,3859750,4067312,1962077,3527923,3894847,2801915
2021-11-16T00:10,1940347,4178179,3890997,3034493,3150712,4086096,4608226,2984525,2917108,4035882,2429621,4252609,4239026,2959432,3468853,2983347,3314339,4015914,3368419,4021591,2650902,2669907,3884892,3976558,3613561,4903931,2792810,3151191,2917178,3943320,4880145,3234140,3781760,3818154,3169535
2021-11-16T00:15,3581444,3421436,4240311,3086520,2612022,3362438,2193838,3443213,4071108,4709299,3546553,3478740,4817628,4032526,4123429,2958627,4943918,3366938,3025780,2887349,3006895,3125683,5053726,3462571,3304373,3914484,3954725,3038336,4346945,3712629,2803243,3218477,3960618,3868324,4780110
2021-11-16T00:20,2371489,3379448,4294955,3349213,4613330,3336813,3742646,4218984,2596016,4104286,4024603,2676991,4332442,5294812,4457062,3486128,3228454,4238444,3083971,3405728,4547818,3048029,3847204,3352393,4055088,4112629,3757340,3538390,4976405,2603145,5163168,3080551,3546671,4426946,3510794
2021-11-16T00:25,2808461,2449489,3157625,4260784,3491003,2716610,3038650,3926969,3619905,3520859,3358804,3467134,5205316,2701589,3535657,3427746,3213012,3202395,2772362,3383444,4071894,3497549,3053032,2775201,3999435,4643687,3315480,1613097,3416942,3652032,3536025,3221743,2973750,4137183,4065093
2021-11-16T00:30,3396056,3040313,3502245,2406193,3278169,5535421,5171204,3289198,3226893,4274684,3206683,3614503,5622342,3598567,3777852,4454197,3844884,3798631,2938259,3809990,3315027,3528042,3676620,2447994,4874016,3025891,3610505,2540913,3566685,3696382,3412079,3081479,3364567,4642860,3011562
2021-11-16T00:35,3171886,2652536,3697017,4541790,3319137,4880324,2820961,3508777,3437757,3134452,2090581,3632314,3869839,3947343,3193775,2852985,3514913,5082398,4694218,3907826,3656865,3152777,2500940,2291043,5276320,4373202,3195948,2256564,4490040,3360843,4530588,3881689,3587481,3480098,3907701
2021-11-16T00:40,3717579,2327051,3768101,3205901,4145552,3805455,2968159,4763137,3476452,4328425,3078834,3766645,3773551,3115315,3840262,4539552,3920655,2493489,2664131,3363997,2974097,2406614,3383535,3938971,4669225,4497707,2479542,2562502,2776531,2840524,4547071,3017742,3751228,3845560,3671227
2021-11-16T00:45,2459833,2452032,4367451,4856694,4434130,3886471,4112334,3283078,3069749,2935001,2774426,3137320,3610276,5127032,2623190,3074509,2736146,4429179,3616158,2896756,4070602,1665576,4194393,4219022,4082457,4568217,3505162,2477214,4214652,5262881,2914515,2941373,4760981,3407125,3077013
2021-11-16T00:50,3569411,3066085,4294696,3399756,3446842,4447880,3013445,3510260,3362510,3557135,3917053,3781924,4461678,6048911,3958053,4144750,3078439,4190115,3752412,2966841,3480764,3526137,4167615,2469586,4711450,5344453,3521512,3728252,4572569,3104111,4589423,3520903,4638998,3269846,3099113
2021-11-16T00:55,2672192,5175029,4213076,4002755,4563135,4379808,2984696,4141813,2439321,2845522,3231063,4527598,3496501,3284552,4669675,3520968,4788946,3768126,2499310,2579055,1055287,3742098,3800074,3529902,5342380,4776728,3174670,3103729,3091037,3215087,4658036,5530551,3994456,4319418,2834833
2021-11-16T01:00,3040929,3026025,4653316,3237586,2789313,3945422,3480858,3870732,3161915,2879082,3419459,2761839,3340921,5365995,3609796,3253425,2917761,3455595,4066444,3755178,4144396,2787531,3927847,2211701,2969671,5907415,2089043,3830881,3299608,4202048,4539658,3593293,3803977,5139944,2185570
2021-11-16T01:05,3705964,2282677,4064889,2982360,5412901,3381432,3785895,4151844,3009358,3719614,3177221,3969785,3566480,4091615,3752982,3930678,3730721,4550087,3505485,3399119,3757175,3044228,4791093,3706199,4658347,2063423,2990238,2509360,2362357,4312618,4697836,2882183,4029636,3845562,3267001
2021-11-16T01:10,3612144,3101976,3615995,3521081,3021994,4265749,3625550,2569040,3828359,3219409,2739534,4595679,5140707,3700680,4280069,3995344,4643748,2829797,3357279,3876668,3719643,3383097,4086649,3636317,5293930,3687260,3957937,2996348,3737016,2752992,3735577,3062570,4459401,4122589,3142775
2021-11-16T01:15,3738447,2560946,4168350,3027813,4965723,5068397,3317128,3257505,2420912,3503297,3935952,3815325,4237895,3536202,3476660,4830561,4999540,2315093,4567675,3575506,2129920,2727174,3207088,3627414,4243939,4989448,4923589,4153747,3310856,3065667,4958040,3153499,3924136,3070383,3963506
2021-11-16T01:20,3951304,2333204,3813634,2593914,3478529,3581799,3498072,3508001,3885629,3557329,4114963,4246427,4157235,3463428,3129450,3208864,3890379,3512022,3473366,3954937,3134808,2666362,5305643,3757852,3738535,4231745,3776575,2187950,3350814,3911479,3664842,2603528,3938032,4425906,3574470
2021-11-16T01:25,3063646,3601703,4501653,3438801,3730014,4471473,2692870,3879376,2223836,3578574,3128297,3408395,3648906,5312981,3472208,3563220,4047544,3196616,2896977,3966551,2880316,3297293,3360597,2507844,5273127,3642251,3245289,2972379,3427318,3817912,3636310,4616502,2763045,3041868,3427846
2021-11-16T01:30,2888571,5634691,4993830,3522627,4005380,4674151,2391745,2981446,2522955,2400233,2470207,2463601,4578261,4317544,3014625,4136679,3555744,3596118,3533818,3399862,4068331,2694212,3564322,5433821,4690853,3779873,4133624,2749467,2842113,2747620,3840871,3097263,4799521,3472661,4672675
2021-11-16T01:35,4260734,3077893,4740647,2521249,4233104,3868113,5231161,4271046,4185117,4147305,2828829,3496889,2639607,3680412,4149837,2950093,2661183,4354583,3408343,2267945,3869837,3229552,4205981,3053675,3897643,3555560,2551104,4110116,3288841,3240253,4496205,2961832,3700915,4480498,3643316
2021-11-16T01:40,4082479,2471522,2418310,2476159,5015645,3665016,3651837,2763736,2195516,3739261,3196059,4845883,3545360,3792038,4166329,5136889,2551443,4473279,3493153,3607200,3430900,2478189,3207197,2414755,3756548,5945709,2151632,2673155,4293510,4213986,3774624,4270969,2784371,4089386,3944130
2021-11-16T01:45,2455437,1847598,3796980,3129842,3638434,3214185,5739996,3174127,2071995,1942006,3277183,4910245,3632401,2911053,4745362,3364651,4321888,3242737,3143207,4566069,2150314,3767410,4690141,3434188,2523501,5959329,3803214,2507222,3961003,4466919,3903245,4081132,5036740,3964231,3534834
2021-11-16T01:50,3246257,2812377,4714982,3452874,2846575,3290817,3919649,4649103,2865093,2610468,3713150,4128201,3879667,3843131,3847350,4274744,4288605,3545234,4153892,3614180,3333221,3252626,5007887,4449586,3782702,4130172,2684193,1993931,3048703,2483794,3147381,3128479,3891020,4346334,4318324
2021-11-16T01:55,3145766,3320615,3147718,3427560,4722834,4570651,3142637,4196879,3100549,3934822,2871665,3693165,2654500,3896874,3316385,3067260,3942121,3423477,4349329,3071054,3610599,4939699,3553198,3196495,4942358,3736799,3093585,1785711,4087143,4499768,2684767,3273665,3570161,3200674,3599992
2021-11-16T02:00,2664150,4064352,3459645,4162943,3654173,3724534,2916548,4859073,3215434,2854652,3214487,4563363,3876293,2523114,3478768,2087760,3740190,3539606,2798382,3334280,3321446,2398148,3541277,3459282,4875637,4249203,3746730,2766425,3483665,2569338,4710734,3239525,3914826,4839002,4103354
2021-11-16T02:05,2294438,3938300,3616709,3752423,4814240,5948151,2949008,4408799,3458178,3699659,4801691,4426680,3159944,3782399,3394861,4957145,4471911,3130840,4925569,2393189,2882941,2817167,4103821,3080924,4783698,4416316,3214398,2721245,4595902,3176177,3958785,3375975,5077100,5716410,3135708
