mtime,AB,AL,AR,BF,BO,BV,CH,CO,CZ,DI,DL,DM,DO,DS,EF,EH,GS,H,HI,HP,HS,HT,HW,HZ,IU,JR,K,LO,NS,NU,OV,P,U,VW,XY
2021-11-22T16:15,3860029,4634646,4410954,2951550,3893912,3460396,2102120,4020150,4079831,3841472,3179637,3299969,3426338,3680941,4099868,2782297,3658548,3898243,3855881,4888273,5078923,3064420,3749528,4902447,6030153,3514768,3404628,3171115,5462509,5351634,4316122,3196693,4805509,2424324,5090997
2021-11-22T16:20,3242340,3256587,3021300,3623411,2015939,3852322,3565536,5303497,4283717,3368486,3437306,2746199,2625355,2599412,4055189,5079278,3582849,4863190,2977434,2885252,4327146,3009851,3140499,3445798,3024272,4260067,4120406,3201037,4732089,4860944,3429713,2466929,4431795,3407703,3027442
2021-11-22T16:25,3715690,4790114,5064765,3584387,3036570,3865111,3239894,4364113,3772063,3710876,3519732,3275656,1946504,3057231,2220304,2872789,4284477,2260030,3467217,4045594,3493606,3579070,3810915,4042080,4114135,4226498,4980272,3069718,3898502,4113626,3435278,3482514,3798185,2539848,3474855
2021-11-22T16:30,4191964,2693669,2921991,4632740,4902873,3068840,4199911,4913810,2710349,3844996,3253898,3315553,1671010,3893428,3528661,3244640,3678510,3536863,3858667,4157202,4592838,4151885,3187342,3960916,4481215,4471586,3606531,4249007,3753137,3660350,2662193,4768781,5274614,3602650,4687253
2021-11-22T16:35,3084237,3492271,4036467,2621566,3943017,3124774,5486787,3774385,3212359,4159243,6018130,3747177,1456236,4513695,2383771,4373603,3375604,3012479,2763655,4308025,2830809,4064991,4342374,3502944,3921089,2992646,3762525,3751009,3618097,4270075,3400835,3472352,4021915,3103246,3916515
2021-11-22T16:40,4321866,3142793,3646413,3194818,4077619,2842639,3663252,5135438,3012852,4377994,3777319,4024651,3349287,3403838,3841419,2858777,3528764,3481759,2269806,3559191,4414309,4635988,3199436,4078740,4207343,4403522,4095030,3195607,4127620,5061467,2781204,4450685,3837499,3303171,3833436
2021-11-22T16:45,3581463,2893058,3996848,2686872,2167054,2324602,3400107,3384144,4259191,3783569,2071730,2445244,3510962,3848509,3385092,3429941,4508009,1921660,3497880,3463919,3532395,3526522,2931448,3373601,3352086,3893807,4045038,4196598,3344903,4400363,3151096,4309231,3645563,3103976,2749914
2021-11-22T16:50,4360699,2799129,4785618,3519057,2916687,4005842,3093507,3110582,2048439,4239909,4508063,3606066,3567445,3007637,4017035,3633738,3383933,3940242,3628431,3352468,4068510,2888042,3562573,3655316,3788265,3794103,4515111,3208916,4198598,5070531,3537867,4007258,4779632,4160035,2533051
2021-11-22T16:55,2234951,3885023,3132491,2754103,3611721,4316486,4366146,3392649,4340331,3596878,4950648,2443610,2263478,3689380,2956517,3698407,4818579,3904319,4422652,3701897,3964935,4044803,2929692,4083314,5173856,5104512,2044835,3377250,3308921,3642863,3763863,4057620,3865085,3126476,4201937
2021-11-22T17:00,3187517,4265137,4664604,3841108,1897197,3459683,3434835,3685200,3866929,3733618,3863192,3512418,3484176,1961415,4083959,3358388,3150818,3260841,3460443,3466778,4211419,3666392,3322451,2425222,3788799,5007762,3426635,3351568,3490862,3831026,3153270,5228024,3893434,2969211,2976959
2021-11-22T17:05,3606064,5378070,3470346,3726435,3970541,2814329,3143867,3583698,3690852,3962547,3137934,2338656,2268062,4002602,2522859,1629883,4990962,3981860,2629467,3999742,5013185,3412809,4128855,3211150,3755931,5152405,3453946,3898432,2783802,4472739,4974287,3282730,4681390,3971780,3315229
2021-11-22T17:10,4643523,4710355,4035417,3755907,3350380,2789564,3090926,4051544,2354219,3458702,4245135,3247384,2070281,3732735,3524961,4006938,3239372,3462281,4558660,4318626,3456397,3742476,3164903,4040918,3712101,4051275,3773593,4554863,5047453,4724730,4238528,3811801,4460665,3136603,3713688
2021-11-22T17:15,3260048,3474029,2942498,3264923,3759925,2562232,3080850,3898168,4079271,2311917,4526047,3169010,2624046,4326287,3671575,3984626,5431482,3917125,4680402,3742546,3950015,2925988,4610908,3633048,3088200,3852699,4367141,4236606,3654382,4521900,2400738,3346087,4762061,3098074,4893828
2021-11-22T17:20,2761867,3582147,3357967,3281016,3471115,3454285,3076011,5470465,4110507,3014637,3965405,4031392,3072098,5449815,3530198,3582636,3182537,4059800,3177164,2637777,3902773,3205952,3864493,3420521,4110449,5210747,4172560,3667148,3688095,3694783,2699789,3933255,2908830,2896348,3187993
2021-11-22T17:25,3993404,3665948,3282720,3754448,3634910,4088996,3491812,4412780,2666389,4992537,5515238,3457796,3034265,3622589,2740430,4144035,3200139,3480088,2631383,4425012,5038264,3084655,3345318,5531208,3434447,4321835,3662593,4037138,4502342,2678376,3300733,4748000,4157662,3287008,4044928
2021-11-22T17:30,2251191,3086028,4937098,4591785,3752636,3483825,3587736,3915863,2772286,3731432,4216806,2997018,3101027,3259799,3805359,3200667,4496466,3225684,3439520,3413972,5042964,3104827,3174797,4698023,3035045,4096563,4486725,2751964,3991757,4879446,3897392,3833345,4063155,3453747,4200532
2021-11-22T17:35,3748101,3549216,4953425,2209902,3247694,2379877,4456950,3643428,2750757,2802016,3920977,3528519,2526130,4350415,4588505,4090450,2950011,5121172,3355295,4195479,4339567,4790230,3758894,4295511,3647258,3702608,3096507,4510359,4166884,5043531,3696511,3422415,3859937,3104490,2658819
2021-11-22T17:40,2614594,2537469,2941490,3772076,4661891,4465126,2871213,4966724,3839928,4155851,3716294,3557550,2114364,3705910,5097052,2576407,4570156,4719818,2682935,2639952,4411340,3122070,3643739,3045159,4319743,4575551,3232809,4999666,3522641,3742054,2139537,2845946,3315111,2492870,4310960
2021-11-22T17:45,3598211,2759234,3674648,4760811,2875095,3901857,4727215,2733101,3985061,4138345,3557882,3285262,3994766,4072493,4157616,3714023,4246368,3664511,3975737,3045385,4441108,3619104,4373331,3444153,3408962,4116105,3342874,3579910,2570665,4768450,4660187,3788437,3598742,4138731,3912097
2021-11-22T17:50,4299922,4541971,3082686,2652796,3976921,3645739,3824415,3460363,2845481,4530720,3877032,3735998,2537790,2951623,3537911,3466849,3804255,4430062,4507871,3360127,2986600,4348217,2922418,2350484,3816584,4767442,4301795,3089140,4176150,3456955,5103877,4265668,4071807,4277201,3686009
2021-11-22T17:55,4062081,2332213,3438590,2779206,3185220,4074232,3511090,4332881,3196859,3737258,2798532,3039298,2783512,5142441,3756049,3861504,3439956,3524431,3593263,3522515,4309662,3643848,4118948,3225273,2720521,4240485,4921337,3761566,3561673,4510932,2455408,3391947,6291635,1222934,4871231
2021-11-22T18:00,2931314,4440692,4046270,3439203,3435572,3190856,3846083,4076958,4969800,4181497,3616258,4455425,2283683,4900025,3588952,3698120,3746211,3782728,3243642,3652605,4311552,3554377,4054476,3330168,2971857,4271471,4328200,3977553,4421495,4086505,4422184,2868951,4825313,3552752,4082629
2021-11-22T18:05,2525927,3652616,5719480,3822275,3245472,3665569,3535180,4317024,5890644,4813033,2255936,5132090,4135678,3436391,3193047,4304839,3839315,3705665,3050446,3566673,3960633,3435770,3754322,4189081,2785292,5003800,5260531,3175575,3431962,3815748,3082893,3373884,4717844,4772344,3983587
2021-11-22T18:10,2780944,4179658,3006423,4132198,3015773,3304071,3213678,3846139,3277173,4434309,3541403,2354404,2770564,3212181,2201080,5006548,5638905,4760607,5933383,3169831,4805329,3364007,5776584,3717757,5568680,3694057,4399590,2101182,3452445,4176542,2931797,3564679,3977294,3376010,3525806
2021-11-22T18:15,3809067,3836924,3529528,4263140,4103689,2105439,3946174,4347533,4252568,4064620,3130147,4246240,2730166,4424285,3386632,3012715,3897170,4584077,2980577,4325204,4167686,2603481,3343617,3362751,4186925,3145748,4863004,3824022,5048104,3839350,3302789,3874180,4249307,2241278,2933358
2021-11-22T18:20,3570628,3930281,4064383,3106730,4420589,3693293,3526636,4155864,4149755,4914624,3830073,3094876,3500598,3523487,3331282,2868213,3507336,2133625,4675630,3859057,5422228,4558281,4765509,4005849,3321268,3935966,3811728,3652767,3408283,3704177,4868121,4667154,4599110,2105173,3331292
2021-11-22T18:25,2356895,3882060,3575828,3529034,3128030,3591784,4125845,2883125,3690736,4654741,4198029,3751153,2651518,4066783,4275153,4307389,3923951,3699511,4184605,4056228,4093625,3353605,3943724,5716940,4591967,4545472,4495957,2559695,3281342,3618655,3678034,3878017,3264961,3714765,3540293
2021-11-22T18:30,3564251,3589783,4372723,3125651,3182658,5182978,3436858,4040192,4518961,3244815,2841269,4036766,1781766,3860048,4749745,2016033,2157740,3530222,2679555,2786849,4523423,3148777,3892841,4885730,4018191,3417737,3752409,2894552,3362182,4143453,3753210,3300602,4169929,3838084,3151298
2021-11-22T18:35,2830713,2268157,3519510,4289115,3025049,3518783,4698481,3852861,3105815,3700128,3014434,1967160,2586133,3219522,4064881,2928313,2890104,1665767,2653745,3130767,5512056,3119063,4712560,4677077,4118994,4761499,5109146,3606584,3612752,5329679,3730424,3924489,4842744,3125459,4786098
2021-11-22T18:40,3652081,3761761,3676951,1906930,3870797,3080442,4324926,4582441,4693357,3902096,3724754,4226600,2648381,2549479,3589389,2702524,4964108,4098420,3026738,2935456,4318561,3718625,4365418,4590209,2845829,4517636,4720927,3145922,3690874,5412167,3949936,4030339,5349513,3332894,4339502
2021-11-22T18:45,2806851,4572248,4347780,4301071,4893748,3245059,3775230,4814903,2311440,3735463,3485645,2711392,3013977,4867936,4078171,3312784,2872668,2676366,2801517,4416253,4470775,2983574,3822761,3466579,4778317,4459653,4866393,3703835,3892588,3417013,3875839,2667864,4085903,2945612,3832976
2021-11-22T18:50,4823702,3549394,4790445,3609396,3048286,2926031,4425236,3483083,3294771,3818179,4182566,3195461,3563492,5412838,3918212,3228512,2507950,4897512,2266335,4369145,3677285,3201883,4523420,4545658,4839744,3969555,3030524,4170088,3860114,4224281,3297458,5260981,3532656,2913610,3378260
2021-11-22T18:55,1572299,4572402,2667065,4081630,4130834,3654031,3203825,3739531,3266438,4279162,4297815,3266799,3594054,3424557,4685404,3634568,4366716,4632589,2588775,4133850,2860715,2162091,3725400,4876128,3883436,4124496,3015763,4264534,3862876,3904705,2622878,2812562,3996261,3334051,3327944
2021-11-22T19:00,3849934,2932585,2163738,2877656,4278081,3966659,3003713,5295551,2785920,3647790,4582661,3371218,1954628,4023144,4162880,3338860,3465308,3600857,3938964,4753352,4047268,3367731,3257593,3875648,2774920,4002864,4448206,2518188,3691231,3669596,3916967,3254041,4550944,3892609,3216898
2021-11-22T19:05,3261848,3307368,3633637,2519951,2625011,4154579,3798529,2808572,3223271,4004586,4744700,3506117,3755357,4208586,4266096,3457333,3087465,4107361,3959187,1850842,3609633,4490072,1909434,4758981,4168619,4530497,3763030,3599261,2579440,2775521,4468849,3185216,2810449,2256955,4279791
2021-11-22T19:10,2968453,5140682,5003459,2583681,3332958,2424712,4135481,4261778,3524975,3494243,3991314,4353577,2716818,3329875,4003563,3578418,3314596,3620525,3545999,2373575,4909440,2715020,3545577,3673757,5679290,3903532,4368480,5086394,4090946,3410524,3432369,3384830,2658434,2984889,3581890
2021-11-22T19:15,3254465,4673875,3048615,3597797,2589988,2472451,2622213,4935257,4068219,2020704,3092952,3515153,3801590,3934475,3813547,3528630,3841950,3608195,4431969,3502940,3299165,2010189,4251020,4789141,3733114,3516764,4144918,3533092,3985767,3946101,2870030,3040529,2611348,3185994,3334556
2021-11-22T19:20,2381058,2375834,2653282,3587447,3939691,2654798,3092882,3779193,3676132,3173132,3855293,4838937,2837266,4056340,3550472,2945553,3930215,3766722,3468253,3046907,3208994,3600279,2945142,4144319,4690068,5630369,3489867,3049015,3763612,4066123,4460854,3671952,5200900,3265523,3737359
2021-11-22T19:25,3304520,3148034,3904839,3269483,3352110,3157498,4014207,4655745,3581434,4027094,3270078,4605141,2516925,3006287,3098396,3981106,4302613,4054595,4056955,2864699,4398763,3703583,3130953,5073832,4389781,3584209,2954617,3042083,5114121,3467758,3676342,3310817,4598689,3243620,2433279
2021-11-22T19:30,4648919,3638116,3297248,1894896,2716588,2807286,4611159,3603170,3115913,3018288,4317919,3044711,2490310,3753337,3888900,2691365,3658797,3050356,3477503,4452707,5116969,4070524,2448183,3163671,3010715,4807410,3663810,4384689,4350356,4204438,4268127,2299355,4064872,3418085,4040215
2021-11-22T19:35,3473545,4146098,3510772,3782882,4160317,3465667,2791138,4716426,2764562,4116931,4201172,2482002,3320759,3935390,3976432,3542893,4593983,4218297,2802510,4144168,4037624,4409424,3321139,2861417,3461434,3928057,5243721,3616867,2914657,5414561,2720473,4133670,5134198,2022473,3970021
2021-11-22T19:40,3456863,3616934,3947010,2641213,3647359,2525224,3194250,4394315,3142685,4001651,4007807,4719528,3333590,2664189,3188975,5333926,4169447,3434913,4455960,4726901,4695328,2737674,2649106,3531694,2938364,5914901,4596240,2600576,3297327,3791982,4651360,4051188,3207921,4455526,4599848
2021-11-22T19:45,3858145,3394228,4712191,3193570,2789431,3672867,4097685,4069149,3689114,2417514,2724289,3908298,2085746,4119054,2468667,4692346,3520771,3097727,3352696,3709650,3568958,3107973,3680475,4005811,3464731,3767794,3343606,3590300,4366921,6470182,4085044,2953663,5100584,3579006,2345713
2021-11-22T19:50,3436980,4026832,4352672,4013844,3655220,3689525,3873601,6297711,2943720,4230625,3532088,3510218,3861291,4808780,4062297,3578364,4358065,3025631,3157340,3447108,3234343,2799619,2795240,3778547,3160958,3980693,3132862,3684195,3375912,4764667,2954312,4899482,3550067,3265130,4472282
2021-11-22T19:55,3841132,2549055,3819521,4318781,3858506,3660516,3768356,3196104,4285721,4719653,3692694,4612264,2906099,3491846,3595321,3827293,3561436,3922254,4238855,4273595,4640805,2801130,4228314,3859331,4286230,4365093,3843515,3773588,4092508,5012614,3170361,4175226,4081798,3971543,4093904
2021-11-22T20:00,3483554,3480096,6557547,3970313,3707988,2954629,3215700,4272651,2044148,4289354,3233346,3965089,2761393,4484497,2998843,3756989,4089274,3477408,3863235,3823062,5123527,4061041,3243088,4748243,3823968,4022235,3102986,4259858,6272560,4795110,3824048,3989463,4106966,3846481,3957658
2021-11-22T20:05,2540869,4400241,3931138,3840754,3057378,2677929,4673351,3797707,4868411,4124195,3533832,3573046,3144278,3237433,3320895,4072345,3455488,4632850,4373523,3524316,4113989,3671711,4227034,3310811,4059634,5035607,4870582,3851728,5265649,3872073,3596083,2511698,3841855,2099329,3369333
2021-11-22T20:10,3659647,3721612,4277505,4490643,3233575,4067553,3452679,4336258,3559697,3620414,3051772,4000162,3493589,3449840,3476356,4218441,3110741,3356011,4018028,3207220,4308547,3689923,3074171,3739398,4242756,4968297,3547409,3241814,4116703,3076412,3758813,3132350,3401663,2819266,3511403
2021-11-22T20:15,4110511,3206896,3842980,2975429,3043713,4619752,3372468,3021426,2866881,3482688,3302153,3495397,3225849,3527950,3587891,2314943,3975977,3749872,3458193,3623906,3713115,5021502,2568388,3593394,3684307,3674786,4260552,3456245,4549436,3213918,5423896,3813766,5474454,3640044,3148069
2021-11-22T20:20,4130632,4458427,3212067,2970400,4127254,2590394,3229830,3562178,3324524,3601740,4073443,3357079,2837296,2010594,3861874,3342723,4664569,3550154,4104104,3572572,5999095,2601309,4909409,4144660,4067310,4256594,3937137,3901522,3401873,4972978,5025625,4463263,3669829,3476966,3996671
2021-11-22T20:25,3429535,5436623,4264353,3239186,3433055,3150734,4885194,3484037,1779671,2859352,4118513,3302296,2265560,3935107,4887194,2119197,4289354,4410794,4136534,4921914,5101164,2827538,4587783,3758815,3762224,3870861,4333956,3162561,4823674,5074947,3441890,2826702,4672308,3000988,4859212
2021-11-22T20:30,4178891,3377556,4005363,3862490,3400885,3357175,3334010,3242498,3950497,3974322,4472340,3780102,2390806,3162440,3812304,3669313,3849428,2751107,3948841,3003748,2852346,3673079,3307285,3762227,2631643,4619625,3417645,4116624,4344973,3072817,3580000,3287689,3553013,3219202,4530012
2021-11-22T20:35,2943688,3810043,4957368,3227343,4785094,4034419,3436535,2762962,3976593,3812162,4420262,2695404,3719324,3435261,3497660,4399233,4954645,3897966,4240704,3312863,2766852,5744451,2628294,3790016,3448919,4606426,3611351,4958934,5129383,5412756,2966508,3854804,4662582,3557597,4290324
2021-11-22T20:40,3872973,3345827,3757953,3719665,2907450,3097737,3377375,4361064,2755998,4641660,5024229,2264771,3890611,4212552,3252676,3231202,3624106,4103156,3111443,5064705,2942771,3807013,4502279,3525680,5170831,4018740,2929020,3077044,3879277,6360574,3709491,3520673,3562460,2951228,3120599
2021-11-22T20:45,3357859,4455924,2962564,3195391,4506054,2783311,3251976,4304836,2992631,4060276,4104468,2285831,2318758,3004403,2370892,3977608,3701861,3560365,3244755,3282350,4659237,3349076,3262328,3265725,3734383,3519633,5565792,2674246,5238054,4492893,3134111,3790000,3632773,3294060,2728908
2021-11-22T20:50,3261741,4328836,4795553,3798615,3453523,2925954,3370707,4249382,2087141,3284711,3727834,3119052,3657822,3302036,2538684,3456769,3636898,4186015,4988935,4119775,4063210,3066848,2579373,3158538,3801787,4139072,4189338,2378414,3649135,4080621,3537762,2690651,4032999,4332827,4206805
2021-11-22T20:55,2628935,2758467,3228640,3880040,2619688,3234501,4405802,3973201,3952251,3389536,4819552,2505865,4135428,3881737,3272704,2793165,3853287,5082750,2842314,3248320,4721995,3773446,4567472,4438251,3645895,4242376,4251898,3701603,2798614,5238781,4073688,4272284,4820845,3783772,3157313
2021-11-22T21:00,2539512,4766175,3848855,2989501,4397873,3433398,4563081,4083957,3403693,4726775,5243543,3464458,4270609,3139863,4020601,3616877,5174106,3163552,2638786,4355219,3260825,2677284,2671323,4628529,3323568,4946477,4178651,1664288,4477240,4109449,4972206,2948741,5883848,4308323,3013040
2021-11-22T21:05,3568620,4039994,4106084,4533826,3682862,3415313,3737836,5722207,4132377,4875144,4768137,4602605,3250763,3504797,3312129,5350824,4618059,3247267,3134300,3955555,4157243,3503768,4004808,3602145,5056218,2307304,5224554,2719580,3490475,2909776,3229322,2577392,3654163,4383358,4475866
2021-11-22T21:10,3090100,4209346,4091627,3583478,3696830,3814495,3414810,4179481,3307872,3689284,3169293,2845588,2404480,2712226,4640145,3279626,3947319,2564285,3340756,2980627,2701354,3384469,2631660,3177432,4050124,5085346,4074668,4777545,3724463,5780880,3678696,2516022,5023893,3516883,2870859
