mtime,AB,BF,BJ,BN,DG,DQ,EL,GN,GW,HP,HT,IJ,IQ,JZ,KN,KO,QR,S,UY,W
2021-11-07T11:20,1231731,2761265,2463472,2565092,2735991,2723868,2710472,2697959,2162978,3375792,1688472,3300511,2129002,2656993,2930124,3607879,4987666,2909641,1792550,2043296
2021-11-07T11:25,3226688,2292571,2847081,3004005,3200856,2078336,3231398,3412998,2652544,2612286,2340268,2050961,2127776,3550924,2763561,3852710,2458299,2540821,2300120,3064176
2021-11-07T11:30,2289041,2821753,2850140,2055235,1563551,1636148,2444725,1674148,2950992,3404530,2326813,2129738,2178762,2623780,1947511,2945191,4591682,3440070,2429271,2534097
2021-11-07T11:35,2006664,1386324,2397915,3341659,2479737,1822147,3385856,1512193,2493485,3935271,3473884,2804678,2680044,1918164,1356166,2844324,3184972,1854859,2621322,2921640
2021-11-07T11:40,3098854,2139860,2661128,2100529,2939825,2187779,2802653,3609580,2574232,3022162,3058318,2485663,1764579,2859733,1857735,2991982,4379165,2313200,2001921,3680146
2021-11-07T11:45,2016461,3388970,4121677,2041621,3026994,2216607,2963373,2437298,2761218,3149965,3272149,3366034,2902595,2986559,2198743,2551924,4201247,2708248,2284438,2963578
2021-11-07T11:50,1642577,1916540,3446924,2550761,3500107,2439674,2469725,2167910,2676349,3321646,1664752,3297893,2774190,3074746,3490575,3625161,3646634,2439659,1566779,1949471
2021-11-07T11:55,2150273,2603555,1960762,3142691,3695698,1244717,2541893,2756744,2118321,3397621,1861778,2769297,1461355,2285829,2335598,3541024,3182815,3103485,2286433,1818288
2021-11-07T12:00,2939484,2355905,3435908,3624020,3879570,2418621,2975593,2388581,3246806,2651803,2193675,3384323,2799442,2010089,2453025,3307179,3235033,2585544,1554714,2157022
2021-11-07T12:05,2569586,2118914,2853072,2316411,3750430,1431677,2430435,2553599,2883023,2391807,2598269,2490672,1839671,3383999,2702936,3942722,3371195,3099166,1214050,4025921
2021-11-07T12:10,2923542,2430354,3035417,3026168,3571560,2836827,4333577,2265746,2614906,2440092,2268116,3313904,2542039,2113288,1808780,2789839,2498421,3087868,2161517,2325454
2021-11-07T12:15,1713081,3145074,2974152,2025604,2739261,1807264,2322683,2295079,1542691,4264153,1851121,3193691,2422543,1924148,2965262,2164158,3856830,2161045,2835682,1888506
2021-11-07T12:20,1943789,3630796,3460927,2769417,3418327,2282909,2749804,1793373,2550161,2586426,1846986,2868315,2524275,2995902,2857484,1566104,3088764,2268417,2269560,2692314
2021-11-07T12:25,1909774,3480889,2976965,2898313,3425685,2368828,2534689,2646897,3429925,2282952,2089995,3159083,2158862,2583173,3332358,2943766,3243797,2984336,1908835,3146643
2021-11-07T12:30,2776825,1810034,2695130,2728867,3622690,1685748,3333829,3184479,3026019,2639361,2377221,4261298,3286404,3906746,2749369,3002506,3562853,3337873,3155327,2605379
2021-11-07T12:35,2208007,2890087,1871890,3818336,2969579,1904403,2531514,2099170,3314283,3750890,1963129,3095361,2349173,3282328,2390774,2580154,2895926,3265759,2330264,3312075
2021-11-07T12:40,2823351,1962820,2724243,2385736,3485179,1359195,2864093,2586486,4109511,2800468,3459888,3097126,2189902,2857081,2525682,2988732,3867612,2311450,3056350,3074339
2021-11-07T12:45,2161166,2754445,3102115,3493845,2942444,2847759,3440485,2292417,2982494,2866149,2227177,2525029,1778326,2640252,3774849,3347540,3697554,2182336,2659876,1344188
2021-11-07T12:50,2563225,2582325,3229541,2560422,3529363,2149312,2476839,2789623,1806372,1596642,3740003,3104627,3002527,2637910,2383549,4865132,3647465,2355802,940197,1412059
2021-11-07T12:55,2389504,2360466,1910955,2920626,2584882,2388184,3392507,3399116,3895876,2994065,3074970,2664416,3552505,2754405,2303821,3288694,4297167,2890681,2660480,2976725
2021-11-07T13:00,3295609,1943922,2446251,1056719,4147570,2442275,2483784,2850312,2813325,2670554,2245483,2918202,3158748,2639423,2609242,3357181,1950750,3681089,1974273,3489191
2021-11-07T13:05,2386578,1997517,3192594,3096403,4441743,2623827,1856191,2164260,2364128,3809592,1887860,2734762,4242853,2536158,2197035,2697608,4671368,1920542,3340216,3598222
2021-11-07T13:10,2351198,3074390,2715828,2289508,3474159,2224846,3158005,2904076,2595941,2782301,2413945,3074509,1697277,2234569,2224533,2612268,3668630,3469979,2086464,2129250
2021-11-07T13:15,2477077,1429660,4128431,3103148,4051141,1429146,1975576,2232705,2584690,3415695,1647245,2250798,1817620,2236272,2479975,2247809,2436347,2171253,2326322,3025166
2021-11-07T13:20,2883328,2087085,2567757,3281636,3160945,2826158,2689109,2449647,2817707,3523801,2459726,2107726,2503571,2980880,2654995,1695410,3677505,2571920,1901085,3454508
2021-11-07T13:25,3108770,2301228,3254657,2742330,3484562,1430822,3477356,2269570,3055869,2527740,2726555,2728091,2072115,3045061,2502123,3560608,2886906,2338148,2044916,2531916
2021-11-07T13:30,1502607,1603833,3537068,2074242,4449687,1723565,3797513,2828322,2660152,1734355,2844838,2556616,2502470,2124236,1747180,3340838,3135742,2743247,1794005,1483132
2021-11-07T13:35,2026126,1853594,3292190,2582888,2441827,2248620,4040832,2250148,3259021,3802434,3008836,3910847,1497512,2222893,2797746,3517033,3147171,4216703,2018846,2803817
2021-11-07T13:40,3306770,3784656,3843080,3754935,3040176,1057357,2614692,2990221,2438048,2833728,2446269,3736559,2381941,2045251,2151297,3282222,2875439,3490937,2403992,2290718
2021-11-07T13:45,2412287,2932722,3370367,2626713,3206746,2746939,3082201,1761465,2224348,3105798,1866838,2652309,2249372,3109809,3367447,2997198,3759039,2100411,2224976,3217367
2021-11-07T13:50,3172474,2509938,3111553,2539522,3545224,1282495,3143833,2368702,2736663,2398774,2055453,2653174,3231251,3197351,2217598,2013450,4217825,2336862,1893383,3342556
2021-11-07T13:55,3101038,1622276,3887861,2015874,4016973,1877164,2894667,1917741,2705297,2398329,2132326,2682970,2670635,1973353,1910178,2594119,3231231,2254428,2598333,2895468
2021-11-07T14:00,2872579,2409852,1326104,3144446,4203898,1531201,2087792,1949969,4129724,4073158,2135110,2177100,1721055,1524088,3005244,3284466,3287859,3680420,3029141,3302388
2021-11-07T14:05,2876902,2026387,2213458,3560221,3177942,1597533,3024199,2854110,1994580,2344708,2345823,2593007,3307363,2595087,3395698,2040415,3331036,2348140,2137897,3185188
2021-11-07T14:10,2065289,2070982,3209466,1733670,3481975,1380455,2054830,2990810,1845183,2916215,2150143,2554854,2088548,2198315,3754029,2103017,3193817,2101958,2123997,3247997
2021-11-07T14:15,3447218,1757008,2980916,3726771,3045012,2881670,2674828,2461085,2142380,3085394,2629530,1958398,3248216,3459203,2209296,2967611,4330479,3090442,2759507,1911471
2021-11-07T14:20,1857417,2739632,2853461,3018384,3234906,2617588,1479748,2539970,3473058,1996344,2022675,2862422,2101251,2208551,3741048,2375658,4059528,2309860,1210135,3887772
2021-11-07T14:25,3162807,2121129,1849776,2421791,3292892,1935857,2513212,3997793,1491608,3225643,2077537,2468822,2870203,1929643,2445438,2958318,3212125,2352991,2079478,2007962
2021-11-07T14:30,4023648,3107549,4326100,2532644,2548301,1997734,3187911,2114184,3945825,2510624,2874582,2453589,2496078,3361792,3020968,3006965,4315302,3087945,2033512,3430294
2021-11-07T14:35,1279740,1944354,2903563,2994715,3516615,1866423,2476042,2867105,3393756,2909610,2920665,2665038,2444173,2366718,2592562,3773001,3212126,3953251,2404783,4159517
2021-11-07T14:40,2448379,1921358,2538977,2742313,2018068,1540207,2301980,2031197,2736650,2982299,2714570,2957791,1853163,1850944,3772465,2323682,3240868,2764148,2259935,3507871
2021-11-07T14:45,3771410,3067047,2602622,2751311,3889815,1775713,3604860,1360065,2553458,1592236,2137220,4447151,3052723,2436254,2316894,2432158,4437307,2107392,1818910,2852140
2021-11-07T14:50,1957659,2869018,3183269,3176693,2469589,2241200,3579424,1531322,3348959,2957934,2995495,2893080,2413757,2283721,3861999,2498362,3545744,2995231,2570504,2807123
2021-11-07T14:55,3153823,2253687,3686001,3527782,2548268,1074668,2370592,2396378,2359336,1654411,2097986,4520482,2060621,2667771,2370266,2760687,6614740,3131684,2388229,1377717
2021-11-07T15:00,2924533,2382385,3198329,2790700,3689772,2656586,2148683,3092585,3264397,3138366,2169255,3391278,1208113,3162927,2098780,3036722,2634488,2816186,2798354,1934133
2021-11-07T15:05,2133277,2190795,1780035,2756397,3313332,3321108,1749439,2830327,3042091,2432180,2883711,4348211,1244070,2446565,2298296,2619130,3296321,3931755,2452087,2436995
2021-11-07T15:10,3162493,1815554,2670822,2924002,5022751,1851230,2520724,3649178,1956603,2216147,2201276,4021074,2402556,2555097,4007794,3149070,3591782,3095081,3310822,2259863
2021-11-07T15:15,3115789,2323469,2098430,2646329,3044219,1702697,2478873,2881243,2377274,2584467,1979157,2854694,2919759,1833377,2122402,2603547,3446107,2796771,2806399,3432661
2021-11-07T15:20,2076904,2046232,2320128,2980838,1973709,1721441,2644787,2594140,3362456,2507290,2371904,2383249,2800192,2209133,2686860,2519807,3680443,3503561,3066460,2501717
2021-11-07T15:25,1880810,2222033,3247120,3086737,3523400,2574762,1571931,2181501,3420098,4010432,2418181,2204591,2361252,2553529,2503379,2656812,3806818,2675319,1252096,3271220
2021-11-07T15:30,3166814,3003532,2504175,2689129,2842276,3205444,1713943,2643316,2892002,2545724,2346497,3676025,2678035,2612694,1299340,3698375,3265921,3161651,1207887,3000095
2021-11-07T15:35,2964389,2928396,1837469,2323376,3257806,1973881,3698577,2544865,2695099,2649387,1568629,3520979,3779031,2384276,2807547,3306401,3040031,3520665,2016066,2860328
2021-11-07T15:40,2761993,2938220,3335895,1917558,3499742,830203,1552591,2712037,2927181,3309492,2586436,2937662,2561036,2947093,3028233,4297247,2825466,2916688,1732805,3050095
2021-11-07T15:45,1698821,1558513,3772949,3580231,3776913,2409037,3136649,3732572,3858665,3346026,2562442,2900947,2406567,3684106,2809415,2804070,3462867,2345290,2591942,2698540
2021-11-07T15:50,2433048,1844953,3560209,2622153,2988587,2991417,2942394,2932944,3724702,2032005,1348532,2387530,2615994,1755580,1501756,2207840,3268836,2265393,1486940,2269537
2021-11-07T15:55,3027022,2115594,3712991,2952274,3854323,1897308,2476405,3389547,2805771,3142907,2891619,2902639,2913845,3033341,3118226,2888882,3338522,2023736,2893139,2309638
2021-11-07T16:00,3012183,2207205,2414353,2085990,3508864,1719696,2993440,1550032,2942145,2338193,2333052,1798468,1974801,2308131,2758408,3146030,3520801,1598498,2938343,2227751
2021-11-07T16:05,1677503,3360299,1996199,3455331,3386383,2590145,2793338,3021663,3458559,2797513,1823642,2489034,2297840,2797087,1851793,2940700,3874170,2011171,2948854,2958944
2021-11-07T16:10,1356178,2630912,2298493,3545209,1907742,2510869,3045693,3694298,3581626,3625843,2575884,2427864,3087863,1843051,3185841,3513963,3843571,3313530,1996570,2981369
2021-11-07T16:15,3204233,2059541,1919155,2502282,4015988,2141803,4137236,1919036,2718087,3032667,2521272,2557943,2323067,2799465,1743219,3372431,3224842,2829419,2211195,2260289
2021-11-07T16:20,2293121,3107610,2353674,2754738,2525396,2392031,3224001,2293038,2706919,2710715,1025303,4136352,3214483,2861363,1106860,3378558,2784982,2452106,2624312,3521645
2021-11-07T16:25,2920830,1948018,3080515,2926952,3244162,1429022,2726887,1559505,2784461,3135408,2744624,2781808,2367885,2620880,2431224,3138440,3671554,3458743,3290940,2308542
2021-11-07T16:30,3714103,2665400,1830287,2455902,3301678,1822564,3997202,3294611,2283688,3222838,1976271,2743586,2076677,1392678,2203238,2369892,2467426,3230520,2139214,1945731
2021-11-07T16:35,1888278,2935590,3017247,3248224,3431972,1830210,3430166,2217093,2026080,2035651,1968648,2084307,2612851,2642620,3454803,2648162,2311776,2838020,3099830,2398915
2021-11-07T16:40,2217919,1344863,4382576,2899980,2436674,1699722,3214335,2797723,2134199,2647361,2102523,1956500,1566194,3439202,2488138,2597005,3162752,3369952,2755440,3201807
2021-11-07T16:45,2448581,1658804,2258740,2668089,2679046,2182460,2204566,2062376,2334038,2707575,3011441,2264173,2390819,2773674,2613787,1315728,2739595,3624582,3490471,2538344
2021-11-07T16:50,2264248,2774641,2378519,1872671,2455587,3096450,2738721,2037645,3448993,2806998,2489695,2652534,1148445,2615891,3341784,2649173,2225279,3355372,2429668,2574572
2021-11-07T16:55,2173187,1771232,1589496,2411831,2743113,2792232,3366442,2773089,2521796,2300258,2600425,2273414,2371867,2054385,3479262,3320750,4013864,3270008,2454074,3241763
2021-11-07T17:00,2734134,2743266,2327494,3244945,2604708,2763842,2496800,2566318,3606790,3365246,3169652,2606710,1834536,3282596,2907650,3226486,4088659,3790024,2384393,3740507
2021-11-07T17:05,2545734,3060771,3425642,1870765,2553102,3134525,2612806,2016810,2386835,3852424,2471992,2345721,2833007,2492314,2662786,2964559,4247655,2244944,2319222,2638562
2021-11-07T17:10,2614603,3339501,2740484,2848577,3260604,2231870,3926899,2063969,2971682,3004505,1093308,3147691,2265842,2827916,2477779,2953593,2986598,2623333,2504121,2746730
2021-11-07T17:15,2902655,4172529,3785884,2120784,2835025,2223600,1651974,2232460,3153925,3168674,2282497,3200247,2443892,1422422,2696135,5342198,3159685,2395384,1334022,2377268
2021-11-07T17:20,2933578,1559154,1853218,2347947,2931313,1774871,2321775,2492364,2554193,2410156,3179760,2641279,3037089,3255775,2123699,2327438,2782221,4022065,1803563,2718223
2021-11-07T17:25,3952694,2781883,2853390,2886240,3224080,2115737,2964333,2363263,2294651,3197279,2779452,2422466,3109495,2491534,2883675,2031071,2950603,2232691,2720953,2224919
2021-11-07T17:30,2771347,2118297,2985402,3599540,3122052,1525204,2069646,3065104,2717920,3440513,2451251,2214491,1401509,2406894,3421172,3240227,4176282,2778064,2106236,2554743
2021-11-07T17:35,1572180,3812955,2026841,2361628,3186565,1318140,3251142,1747481,3710073,3044354,2219450,2372707,1310975,3445043,2851125,4543521,3425789,2691390,1740132,3120391
2021-11-07T17:40,2937428,2587927,3732078,3682802,2576184,2003444,3253218,2601940,1431179,3050123,2531321,3361933,1243837,2624541,2435574,3644258,3681609,3319849,2634552,2349409
2021-11-07T17:45,2516794,2276606,3441730,2137631,5046968,2651744,3154562,2123611,2418461,3023149,2782021,2457050,2316081,3561570,1528805,2390143,3953060,2469204,1855901,3458860
2021-11-07T17:50,2553668,2544716,2263953,1908891,3355778,1958569,3186137,3700178,2863513,3805191,2015629,2412383,2543501,2139666,3198595,3019425,2293727,2841372,3145269,1425593
2021-11-07T17:55,2151941,3392767,2528524,1965616,3184220,1931616,3548552,1480753,2116426,2959404,2710812,2747737,3558946,2238819,2514587,3299350,2420272,2008383,2513741,1725308
2021-11-07T18:00,2792843,2565231,2874437,2291777,4542201,2135436,4142531,2251263,2768994,2324411,2148421,2667773,3134227,2372347,3739804,2632421,4016520,3500501,2541776,2313604
2021-11-07T18:05,2506646,3034403,1809627,1966505,1867682,1839484,2630005,2618091,1907641,2944439,2242285,3206436,2724799,2358359,1993462,2360494,2317579,2165985,2547158,2572563
2021-11-07T18:10,2520205,2304132,3201782,2168989,2035111,2843297,2150126,2757894,2726596,3282753,3061597,4342207,1983059,2362595,1914693,4054165,4340531,3128506,2378537,3312464
2021-11-07T18:15,2937491,2036501,3042936,2891705,3476425,1602085,3060113,2454046,2139644,3162726,2493872,3404850,2222224,2430800,3166339,2798212,2645746,2832642,2735189,2357161
2021-11-07T18:20,2360245,2095857,3686788,3057506,3000006,3026745,3917818,2781552,4041503,2733692,2879214,1810411,2951193,2326349,3081972,2121766,2165830,3696554,2664691,2956764
2021-11-07T18:25,1467025,3292356,2640601,2336006,2889534,1299219,2488715,1980602,2092731,3124271,2432531,2828224,2468581,3465736,1941937,3092344,3801824,3054620,1836862,2882611
2021-11-07T18:30,2063213,2421016,3258610,2646398,3416928,1955117,1882855,2140754,3207452,2919757,2063735,2848205,2783238,2672311,2102209,2216278,2801747,2869612,1893338,2916285
2021-11-07T18:35,2810193,2455592,3684612,2654455,3987641,1696473,3150843,1284074,2191995,2560866,2377816,1513665,2689082,2831806,3993207,2883462,4330690,3709009,1641009,1641196
2021-11-07T18:40,2352507,2067775,3108727,2559191,2342609,2512508,3275437,2668856,2131758,3942364,1364852,3296274,2378016,1617359,3418537,3130748,4217471,3852401,1509089,2760479
2021-11-07T18:45,2099955,1892908,2688660,2917760,2971337,1558493,3523856,2074366,3544236,2730892,1773075,3397852,2081446,2847203,2898288,2396885,2773289,4519523,1911299,2373952
2021-11-07T18:50,2334084,3292974,3105210,3569254,2382206,1660811,3994265,2653032,2234557,3751886,2475089,2721882,1943481,2796522,1503505,3016643,2528915,3429895,1831146,2869197
2021-11-07T18:55,2460046,1853698,2196850,3081938,2700328,2122571,2723578,2040512,1015516,2213970,1351878,3988484,2086543,2011841,3686219,2684899,2326797,2941022,2311891,1487233
2021-11-07T19:00,1498795,1930102,4004662,2671637,3247587,1441435,2060805,1863452,2607865,2312413,1931440,2994815,3172770,2285511,2575276,2328087,2407360,3204308,1685729,3382991
2021-11-07T19:05,3183699,1686327,3284090,2956628,3626848,2248290,2448200,2183019,2073046,2875661,1916545,3032739,1780055,1621050,1923546,2363625,2314753,3490586,2807657,3163823
2021-11-07T19:10,1974287,1862938,3399944,3050523,2557937,1685564,3012458,2928222,2335069,3894066,3415559,3522809,2197184,3240085,2373051,3708395,3314212,3466123,2855410,2255638
2021-11-07T19:15,2996803,2594516,1476534,1963752,3797092,2024384,2687713,2114871,2623051,2449911,2119518,2579114,3027058,3366180,2354384,2370701,4604365,2941043,2528614,2493492
2021-11-07T19:20,1454347,2084363,3125335,1686324,3773197,1581225,2149343,1809021,2764709,3163900,1834028,3393377,2657104,2780177,1985016,3274661,2935843,3401355,2940669,2962078
2021-11-07T19:25,2281437,856950,3185918,2843614,2461239,1529731,3681340,1579282,2020211,2937122,3404351,2698350,1825770,1921498,2431114,3141707,3685735,3216561,1746154,2853097
2021-11-07T19:30,2819294,2079172,1531304,2265293,3277862,1940921,3098382,1326807,3375728,3078920,4040591,2290078,3465143,2894776,2021772,2885724,2504437,3132626,2243026,2852043
2021-11-07T19:35,3029640,2698944,2391341,2809237,3969494,1888289,2488453,2891248,2865871,3008697,1563411,3655584,3737675,2146433,1808460,3144078,2869639,1629946,2370155,2670272
2021-11-07T19:40,2890192,3133474,3585309,2978924,2876857,1848537,2446242,1594128,3805606,3329963,1802718,2665795,2798020,3129820,3040885,3298239,3440931,3475192,2594454,1940844
2021-11-07T19:45,2026801,1803637,2294056,3209687,3924939,1897904,2134666,3255528,2552993,2957213,2480261,3154746,2203723,3000948,3255120,3685533,3840174,3183718,1666430,3437204
